,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
6423,2020-09-01,523,2.653,0.0,2.0,4.58,0,0.403,100.771,100.897,100.959,101.074,101.048,101.004,101.186,100.897
6424,2020-10-01,523,2.667,0.0,2.0,4.58,0,0.322,100.609,100.771,100.897,100.959,101.074,101.048,101.004,100.771
6425,2020-11-01,523,2.541,0.0,2.0,4.58,0,0.236,100.473,100.609,100.771,100.897,100.959,101.074,101.048,100.609
6427,2019-09-01,524,3.641,0.0,2.0,4.85,0,1.221,101.491,101.447,0.0,0.0,0.0,0.0,0.0,101.447
6428,2019-10-01,524,3.575,0.0,2.0,4.85,0,1.146,101.481,101.491,101.447,0.0,0.0,0.0,0.0,101.491
6429,2019-11-01,524,3.575,0.0,2.0,4.85,0,1.063,101.379,101.481,101.491,101.447,0.0,0.0,0.0,101.481
6430,2019-12-01,524,3.521,0.0,2.0,4.85,0,0.979,101.334,101.379,101.481,101.491,101.447,0.0,0.0,101.379
6431,2020-01-01,524,3.445,0.0,2.0,4.85,0,0.92,101.297,101.334,101.379,101.481,101.491,101.447,0.0,101.334
6432,2020-02-01,524,3.346,0.0,2.0,4.85,0,0.835,101.261,101.297,101.334,101.379,101.481,101.491,101.447,101.297
6433,2020-03-01,524,3.154,0.0,2.0,4.85,0,0.76,101.298,101.261,101.297,101.334,101.379,101.481,101.491,101.261
6434,2020-04-01,524,3.234,0.0,2.0,4.85,0,0.679,101.107,101.298,101.261,101.297,101.334,101.379,101.481,101.298
6435,2020-05-01,524,3.028,0.0,2.0,4.85,0,0.59,101.092,101.107,101.298,101.261,101.297,101.334,101.379,101.107
6436,2020-06-01,524,2.827,0.0,2.0,4.85,0,0.515,101.064,101.092,101.107,101.298,101.261,101.297,101.334,101.092
6437,2020-07-01,524,2.809,0.0,2.0,4.85,0,0.448,100.911,101.064,101.092,101.107,101.298,101.261,101.297,101.064
6438,2020-08-01,524,2.645,0.0,2.0,4.85,0,0.36,100.787,100.911,101.064,101.092,101.107,101.298,101.261,100.911
6439,2020-09-01,524,2.575,0.0,2.0,4.85,0,0.282,100.633,100.787,100.911,101.064,101.092,101.107,101.298,100.787
6440,2020-10-01,524,2.554,0.0,2.0,4.85,0,0.2,100.453,100.633,100.787,100.911,101.064,101.092,101.107,100.633
6441,2020-11-01,524,2.412,0.0,2.0,4.85,0,0.113,100.271,100.453,100.633,100.787,100.911,101.064,101.092,100.453
6443,2019-09-01,525,3.691,0.0,2.0,4.85,0,1.678,101.972,101.834,0.0,0.0,0.0,0.0,0.0,101.834
6444,2019-10-01,525,3.638,0.0,2.0,4.85,0,1.603,101.977,101.972,101.834,0.0,0.0,0.0,0.0,101.972
6445,2019-11-01,525,3.639,0.0,2.0,4.85,0,1.52,101.881,101.977,101.972,101.834,0.0,0.0,0.0,101.977
6446,2019-12-01,525,3.591,0.0,2.0,4.85,0,1.437,101.859,101.881,101.977,101.972,101.834,0.0,0.0,101.881
6447,2020-01-01,525,3.528,0.0,2.0,4.85,0,1.389,101.848,101.859,101.881,101.977,101.972,101.834,0.0,101.859
6448,2020-02-01,525,3.434,0.0,2.0,4.85,0,1.303,101.862,101.848,101.859,101.881,101.977,101.972,101.834,101.848
6449,2020-03-01,525,3.235,0.0,2.0,4.85,0,1.229,102.01,101.862,101.848,101.859,101.881,101.977,101.972,101.862
6450,2020-04-01,525,3.408,0.0,2.0,4.85,0,1.147,101.678,102.01,101.862,101.848,101.859,101.881,101.977,102.01
6451,2020-05-01,525,3.149,0.0,2.0,4.85,0,1.06,101.84,101.678,102.01,101.862,101.848,101.859,101.881,101.678
6452,2020-06-01,525,2.965,0.0,2.0,4.85,0,0.985,101.905,101.84,101.678,102.01,101.862,101.848,101.859,101.84
6453,2020-07-01,525,2.938,0.0,2.0,4.85,0,0.928,101.783,101.905,101.84,101.678,102.01,101.862,101.848,101.905
6454,2020-08-01,525,2.742,0.0,2.0,4.85,0,0.84,101.783,101.783,101.905,101.84,101.678,102.01,101.862,101.783
6455,2020-09-01,525,2.657,0.0,2.0,4.85,0,0.762,101.686,101.783,101.783,101.905,101.84,101.678,102.01,101.783
6456,2020-10-01,525,2.645,0.0,2.0,4.85,0,0.681,101.518,101.686,101.783,101.783,101.905,101.84,101.678,101.686
6457,2020-11-01,525,2.57,0.0,2.0,4.85,0,0.594,101.377,101.518,101.686,101.783,101.783,101.905,101.84,101.518
6459,2019-09-01,526,3.747,2.3,2.0,4.8,0,1.724,101.835,101.711,0.0,0.0,0.0,0.0,0.0,101.711
6460,2019-10-01,526,3.695,2.3,2.0,4.8,0,1.649,101.848,101.835,101.711,0.0,0.0,0.0,0.0,101.835
6461,2019-11-01,526,3.697,2.3,2.0,4.8,0,1.566,101.758,101.848,101.835,101.711,0.0,0.0,0.0,101.848
6462,2019-12-01,526,3.648,0.0,2.0,4.8,0,1.483,101.748,101.758,101.848,101.835,101.711,0.0,0.0,101.758
6463,2020-01-01,526,3.587,0.0,2.0,4.8,0,1.437,101.753,101.748,101.758,101.848,101.835,101.711,0.0,101.748
6464,2020-02-01,526,3.506,3.0,2.0,4.8,0,1.351,101.762,101.753,101.748,101.758,101.848,101.835,101.711,101.753
6465,2020-03-01,526,3.307,3.3,2.0,4.8,0,1.277,101.927,101.762,101.753,101.748,101.758,101.848,101.835,101.762
6466,2020-04-01,526,3.478,3.0,2.0,4.8,0,1.195,101.599,101.927,101.762,101.753,101.748,101.758,101.848,101.927
6467,2020-05-01,526,3.215,2.7,2.0,4.8,0,1.108,101.787,101.599,101.927,101.762,101.753,101.748,101.758,101.599
6468,2020-06-01,526,3.034,2.3,2.0,4.8,0,1.033,101.866,101.787,101.599,101.927,101.762,101.753,101.748,101.787
6469,2020-07-01,526,3.001,2.3,2.0,4.8,0,0.951,101.759,101.866,101.787,101.599,101.927,101.762,101.753,101.866
6470,2020-08-01,526,2.791,1.7,2.0,4.8,0,0.886,101.79,101.759,101.866,101.787,101.599,101.927,101.762,101.759
6471,2020-09-01,526,2.704,0.0,2.0,4.8,0,0.808,101.706,101.79,101.759,101.866,101.787,101.599,101.927,101.79
6472,2020-10-01,526,2.691,0.0,2.0,4.8,0,0.727,101.547,101.706,101.79,101.759,101.866,101.787,101.599,101.706
6473,2020-11-01,526,2.617,0.0,2.0,4.8,0,0.64,101.416,101.547,101.706,101.79,101.759,101.866,101.787,101.547
6475,2019-09-01,527,3.566,1.3,2.0,4.55,0,1.742,101.731,101.526,0.0,0.0,0.0,0.0,0.0,101.526
6476,2019-10-01,527,3.532,1.3,2.0,4.55,0,1.667,101.719,101.731,101.526,0.0,0.0,0.0,0.0,101.731
6477,2019-11-01,527,3.529,0.0,2.0,4.55,0,1.584,101.644,101.719,101.731,101.526,0.0,0.0,0.0,101.719
6478,2019-12-01,527,3.505,0.0,2.0,4.55,0,1.5,101.601,101.644,101.719,101.731,101.526,0.0,0.0,101.644
6479,2020-01-01,527,3.481,0.0,2.0,4.55,0,1.417,101.556,101.601,101.644,101.719,101.731,101.526,0.0,101.601
6480,2020-02-01,527,3.392,2.3,2.0,4.55,0,1.363,101.589,101.556,101.601,101.644,101.719,101.731,101.526,101.556
6481,2020-03-01,527,3.172,2.0,2.0,4.55,0,1.289,101.793,101.589,101.556,101.601,101.644,101.719,101.731,101.589
6482,2020-04-01,527,3.324,2.0,2.0,4.55,0,1.208,101.496,101.793,101.589,101.556,101.601,101.644,101.719,101.793
6483,2020-05-01,527,3.089,1.7,2.0,4.55,0,1.12,101.662,101.496,101.793,101.589,101.556,101.601,101.644,101.496
6484,2020-06-01,527,2.837,1.7,2.0,4.55,0,1.046,101.829,101.662,101.496,101.793,101.589,101.556,101.601,101.662
6485,2020-07-01,527,2.839,1.7,2.0,4.55,0,0.965,101.693,101.829,101.662,101.496,101.793,101.589,101.556,101.829
6486,2020-08-01,527,2.609,0.0,2.0,4.55,0,0.898,101.752,101.693,101.829,101.662,101.496,101.793,101.589,101.693
6487,2020-09-01,527,2.502,0.0,2.0,4.55,0,0.82,101.691,101.752,101.693,101.829,101.662,101.496,101.793,101.752
6488,2020-10-01,527,2.527,0.0,2.0,4.55,0,0.738,101.507,101.691,101.752,101.693,101.829,101.662,101.496,101.691
6489,2020-11-01,527,2.389,0.0,2.0,4.55,0,0.652,101.427,101.507,101.691,101.752,101.693,101.829,101.662,101.507
6491,2019-09-01,528,4.5,0.0,2.0,5.45,0,2.034,101.967,101.723,0.0,0.0,0.0,0.0,0.0,101.723
6492,2019-10-01,528,4.459,0.0,2.0,5.45,0,1.959,101.987,101.967,101.723,0.0,0.0,0.0,0.0,101.967
6493,2019-11-01,528,4.46,0.0,2.0,5.45,0,1.876,101.912,101.987,101.967,101.723,0.0,0.0,0.0,101.987
6494,2019-12-01,528,4.412,0.0,2.0,5.45,0,1.846,101.931,101.912,101.987,101.967,101.723,0.0,0.0,101.912
6495,2020-01-01,528,4.353,0.0,2.0,5.45,0,1.764,101.954,101.931,101.912,101.987,101.967,101.723,0.0,101.931
6496,2020-02-01,528,4.25,0.0,2.0,5.45,0,1.679,102.042,101.954,101.931,101.912,101.987,101.967,101.723,101.954
6497,2020-03-01,528,4.061,0.0,2.0,5.45,0,1.605,102.272,102.042,101.954,101.931,101.912,101.987,101.967,102.042
6498,2020-04-01,528,4.282,0.0,2.0,5.45,0,1.523,101.818,102.272,102.042,101.954,101.931,101.912,101.987,102.272
6499,2020-05-01,528,3.99,0.0,2.0,5.45,0,1.437,102.161,101.818,102.272,102.042,101.954,101.931,101.912,101.818
6500,2020-06-01,528,3.831,0.0,2.0,5.45,0,1.399,102.283,102.161,101.818,102.272,102.042,101.954,101.931,102.161
6501,2020-07-01,528,3.807,0.0,2.0,5.45,0,1.318,102.187,102.283,102.161,101.818,102.272,102.042,101.954,102.283
6502,2020-08-01,528,3.579,0.0,2.0,5.45,0,1.231,102.336,102.187,102.283,102.161,101.818,102.272,102.042,102.187
6503,2020-09-01,528,3.493,0.0,2.0,5.45,0,1.153,102.298,102.336,102.187,102.283,102.161,101.818,102.272,102.336
6504,2020-10-01,528,3.477,0.0,2.0,5.45,0,1.073,102.164,102.298,102.336,102.187,102.283,102.161,101.818,102.298
6505,2020-11-01,528,3.414,0.0,2.0,5.45,0,0.987,102.066,102.164,102.298,102.336,102.187,102.283,102.161,102.164
6507,2019-09-01,529,3.762,2.0,2.0,4.25,0,2.104,101.036,100.499,0.0,0.0,0.0,0.0,0.0,100.499
6508,2019-10-01,529,3.766,2.0,2.0,4.25,0,2.029,100.994,101.036,100.499,0.0,0.0,0.0,0.0,101.036
6509,2019-11-01,529,3.766,1.7,2.0,4.25,0,1.946,100.958,100.994,101.036,100.499,0.0,0.0,0.0,100.994
6510,2019-12-01,529,3.768,1.7,2.0,4.25,0,1.864,100.92,100.958,100.994,101.036,100.499,0.0,0.0,100.958
6511,2020-01-01,529,3.735,1.7,2.0,4.25,0,1.82,100.941,100.92,100.958,100.994,101.036,100.499,0.0,100.92
6512,2020-02-01,529,3.629,0.0,2.0,4.25,0,1.735,101.084,100.941,100.92,100.958,100.994,101.036,100.499,100.941
6513,2020-03-01,529,3.462,0.0,2.0,4.25,0,1.661,101.323,101.084,100.941,100.92,100.958,100.994,101.036,101.084
6514,2020-04-01,529,3.681,0.0,2.0,4.25,0,1.578,100.908,101.323,101.084,100.941,100.92,100.958,100.994,101.323
6515,2020-05-01,529,3.386,0.0,2.0,4.25,0,1.492,101.314,100.908,101.323,101.084,100.941,100.92,100.958,100.908
6516,2020-06-01,529,3.229,0.0,2.0,4.25,0,1.418,101.485,101.314,100.908,101.323,101.084,100.941,100.92,101.314
6517,2020-07-01,529,3.188,0.0,2.0,4.25,0,1.368,101.461,101.485,101.314,100.908,101.323,101.084,100.941,101.485
6518,2020-08-01,529,2.976,0.0,2.0,4.25,0,1.28,101.646,101.461,101.485,101.314,100.908,101.323,101.084,101.461
6519,2020-09-01,529,2.955,0.0,2.0,4.25,0,1.202,101.575,101.646,101.461,101.485,101.314,100.908,101.323,101.646
6520,2020-10-01,529,2.939,0.0,2.0,4.25,0,1.121,101.492,101.575,101.646,101.461,101.485,101.314,100.908,101.575
6521,2020-11-01,529,2.877,0.0,2.0,4.25,0,1.035,101.449,101.492,101.575,101.646,101.461,101.485,101.314,101.492
6523,2019-09-01,530,3.617,0.0,2.0,4.68,0,2.37,102.59,102.222,0.0,0.0,0.0,0.0,0.0,102.222
6524,2019-10-01,530,3.606,0.0,2.0,4.68,0,2.295,102.546,102.59,102.222,0.0,0.0,0.0,0.0,102.59
6525,2019-11-01,530,3.615,0.0,2.0,4.68,0,2.264,102.439,102.546,102.59,102.222,0.0,0.0,0.0,102.546
6526,2019-12-01,530,3.588,0.0,2.0,4.68,0,2.181,102.416,102.439,102.546,102.59,102.222,0.0,0.0,102.439
6527,2020-01-01,530,3.571,0.0,2.0,4.68,0,2.098,102.368,102.416,102.439,102.546,102.59,102.222,0.0,102.416
6528,2020-02-01,530,3.447,0.0,2.0,4.68,0,2.014,102.539,102.368,102.416,102.439,102.546,102.59,102.222,102.368
6529,2020-03-01,530,3.227,0.0,2.0,4.68,0,1.941,102.901,102.539,102.368,102.416,102.439,102.546,102.59,102.539
6530,2020-04-01,530,3.452,0.0,2.0,4.68,0,1.858,102.354,102.901,102.539,102.368,102.416,102.439,102.546,102.901
6531,2020-05-01,530,3.147,0.0,2.0,4.68,0,1.815,102.817,102.354,102.901,102.539,102.368,102.416,102.439,102.354
6532,2020-06-01,530,2.943,0.0,2.0,4.68,0,1.741,103.074,102.817,102.354,102.901,102.539,102.368,102.416,102.817
6533,2020-07-01,530,2.942,0.0,2.0,4.68,0,1.661,102.941,103.074,102.817,102.354,102.901,102.539,102.368,103.074
6534,2020-08-01,530,2.628,0.0,2.0,4.68,0,1.574,103.311,102.941,103.074,102.817,102.354,102.901,102.539,102.941
6535,2020-09-01,530,2.518,0.0,2.0,4.68,0,1.497,103.33,103.311,102.941,103.074,102.817,102.354,102.901,103.311
6536,2020-10-01,530,2.476,0.0,2.0,4.68,0,1.417,103.226,103.33,103.311,102.941,103.074,102.817,102.354,103.33
6537,2020-11-01,530,2.408,0.0,2.0,4.68,0,1.362,103.134,103.226,103.33,103.311,102.941,103.074,102.817,103.226
6539,2019-09-01,531,3.887,2.3,2.0,4.83,0,2.549,102.446,101.953,0.0,0.0,0.0,0.0,0.0,101.953
6540,2019-10-01,531,3.846,2.3,2.0,4.83,0,2.474,102.487,102.446,101.953,0.0,0.0,0.0,0.0,102.446
6541,2019-11-01,531,3.852,2.7,2.0,4.83,0,2.391,102.399,102.487,102.446,101.953,0.0,0.0,0.0,102.487
6542,2019-12-01,531,3.785,2.7,2.0,4.83,0,2.308,102.489,102.399,102.487,102.446,101.953,0.0,0.0,102.399
6543,2020-01-01,531,3.751,2.3,2.0,4.83,0,2.281,102.488,102.489,102.399,102.487,102.446,101.953,0.0,102.489
6544,2020-02-01,531,3.575,3.3,2.0,4.83,0,2.197,102.8,102.488,102.489,102.399,102.487,102.446,101.953,102.488
6545,2020-03-01,531,3.468,3.3,2.0,4.83,0,2.123,102.947,102.8,102.488,102.489,102.399,102.487,102.446,102.8
6546,2020-04-01,531,3.731,3.3,2.0,4.83,0,2.039,102.286,102.947,102.8,102.488,102.489,102.399,102.487,102.947
6547,2020-05-01,531,3.354,3.0,2.0,4.83,0,1.954,102.966,102.286,102.947,102.8,102.488,102.489,102.399,102.286
6548,2020-06-01,531,3.236,2.0,2.0,4.83,0,1.88,103.097,102.966,102.286,102.947,102.8,102.488,102.489,102.966
6549,2020-07-01,531,3.19,2.0,2.0,4.83,0,1.845,103.063,103.097,102.966,102.286,102.947,102.8,102.488,103.097
6550,2020-08-01,531,2.956,2.7,2.0,4.83,0,1.758,103.35,103.063,103.097,102.966,102.286,102.947,102.8,103.063
6551,2020-09-01,531,3.02,2.7,2.0,4.83,0,1.679,103.097,103.35,103.063,103.097,102.966,102.286,102.947,103.35
6552,2020-10-01,531,3.0,3.0,2.0,4.83,0,1.598,102.99,103.097,103.35,103.063,103.097,102.966,102.286,103.097
6553,2020-11-01,531,2.971,2.0,2.0,4.83,0,1.512,102.886,102.99,103.097,103.35,103.063,103.097,102.966,102.99
6555,2019-09-01,532,3.642,0.0,2.0,4.75,0,2.819,103.217,102.763,0.0,0.0,0.0,0.0,0.0,102.763
6556,2019-10-01,532,3.647,0.0,2.0,4.75,0,2.744,103.13,103.217,102.763,0.0,0.0,0.0,0.0,103.217
6557,2019-11-01,532,3.639,0.0,2.0,4.75,0,2.725,103.069,103.13,103.217,102.763,0.0,0.0,0.0,103.13
6558,2019-12-01,532,3.599,0.0,2.0,4.75,0,2.642,103.092,103.069,103.13,103.217,102.763,0.0,0.0,103.069
6559,2020-01-01,532,3.564,0.0,2.0,4.75,0,2.559,103.097,103.092,103.069,103.13,103.217,102.763,0.0,103.092
6560,2020-02-01,532,3.434,0.0,2.0,4.75,0,2.475,103.34,103.097,103.092,103.069,103.13,103.217,102.763,103.097
6561,2020-03-01,532,3.245,0.0,2.0,4.75,0,2.402,103.728,103.34,103.097,103.092,103.069,103.13,103.217,103.34
6562,2020-04-01,532,3.546,0.0,2.0,4.75,0,2.317,102.881,103.728,103.34,103.097,103.092,103.069,103.13,103.728
6563,2020-05-01,532,3.192,0.0,2.0,4.75,0,2.287,103.619,102.881,103.728,103.34,103.097,103.092,103.069,102.881
6564,2020-06-01,532,3.035,0.0,2.0,4.75,0,2.213,103.87,103.619,102.881,103.728,103.34,103.097,103.092,103.619
6565,2020-07-01,532,3.15,0.0,2.0,4.75,0,2.131,103.482,103.87,103.619,102.881,103.728,103.34,103.097,103.87
6566,2020-08-01,532,2.885,0.0,2.0,4.75,0,2.045,103.918,103.482,103.87,103.619,102.881,103.728,103.34,103.482
6567,2020-09-01,532,2.796,0.0,2.0,4.75,0,1.968,103.966,103.918,103.482,103.87,103.619,102.881,103.728,103.918
6568,2020-10-01,532,2.766,0.0,2.0,4.75,0,1.887,103.877,103.966,103.918,103.482,103.87,103.619,102.881,103.966
6569,2020-11-01,532,2.716,0.0,2.0,4.75,0,1.845,103.811,103.877,103.966,103.918,103.482,103.87,103.619,103.877
6571,2019-09-01,533,4.426,1.3,2.0,5.05,0,2.822,101.8,100.296,0.0,0.0,0.0,0.0,0.0,100.296
6572,2019-10-01,533,4.39,3.3,2.0,5.05,0,2.748,101.864,101.8,100.296,0.0,0.0,0.0,0.0,101.8
6573,2019-11-01,533,4.431,3.0,2.0,5.05,0,2.732,101.703,101.864,101.8,100.296,0.0,0.0,0.0,101.864
6574,2019-12-01,533,4.422,2.7,2.0,5.05,0,2.649,101.679,101.703,101.864,101.8,100.296,0.0,0.0,101.703
6575,2020-01-01,533,4.351,2.7,2.0,5.05,0,2.567,101.818,101.679,101.703,101.864,101.8,100.296,0.0,101.679
6576,2020-02-01,533,4.217,2.3,2.0,5.05,0,2.484,102.108,101.818,101.679,101.703,101.864,101.8,100.296,101.818
6577,2020-03-01,533,3.999,2.3,2.0,5.05,0,2.412,102.599,102.108,101.818,101.679,101.703,101.864,101.8,102.108
6578,2020-04-01,533,4.314,2.0,2.0,5.05,0,2.327,101.759,102.599,102.108,101.818,101.679,101.703,101.864,102.599
6579,2020-05-01,533,3.947,1.7,2.0,5.05,0,2.301,102.565,101.759,102.599,102.108,101.818,101.679,101.703,101.759
6580,2020-06-01,533,3.811,1.7,2.0,5.05,0,2.227,102.798,102.565,101.759,102.599,102.108,101.818,101.679,102.565
6581,2020-07-01,533,3.791,1.3,2.0,5.05,0,2.147,102.749,102.798,102.565,101.759,102.599,102.108,101.818,102.798
6582,2020-08-01,533,3.52,2.0,2.0,5.05,0,2.061,103.228,102.749,102.798,102.565,101.759,102.599,102.108,102.749
6583,2020-09-01,533,3.462,2.0,2.0,5.05,0,1.984,103.238,103.228,102.749,102.798,102.565,101.759,102.599,103.228
6584,2020-10-01,533,3.441,1.7,2.0,5.05,0,1.903,103.162,103.238,103.228,102.749,102.798,102.565,101.759,103.238
6585,2020-11-01,533,3.916,1.7,2.0,5.05,0,1.859,102.125,103.162,103.238,103.228,102.749,102.798,102.565,103.162
6587,2019-09-01,534,3.752,0.0,2.0,5.0,0,2.578,103.282,102.928,0.0,0.0,0.0,0.0,0.0,102.928
6588,2019-10-01,534,3.747,0.0,2.0,5.0,0,2.503,103.21,103.282,102.928,0.0,0.0,0.0,0.0,103.282
6589,2019-11-01,534,3.73,0.0,2.0,5.0,0,2.42,103.159,103.21,103.282,102.928,0.0,0.0,0.0,103.21
6590,2019-12-01,534,3.69,0.0,2.0,5.0,0,2.337,103.162,103.159,103.21,103.282,102.928,0.0,0.0,103.159
6591,2020-01-01,534,3.655,0.0,2.0,5.0,0,2.311,103.148,103.162,103.159,103.21,103.282,102.928,0.0,103.162
6592,2020-02-01,534,3.507,0.0,2.0,5.0,0,2.227,103.38,103.148,103.162,103.159,103.21,103.282,102.928,103.148
6593,2020-03-01,534,3.315,0.0,2.0,5.0,0,2.153,103.706,103.38,103.148,103.162,103.159,103.21,103.282,103.38
6594,2020-04-01,534,3.47,0.0,2.0,5.0,0,2.071,103.241,103.706,103.38,103.148,103.162,103.159,103.21,103.706
6595,2020-05-01,534,3.162,0.0,2.0,5.0,0,1.985,103.758,103.241,103.706,103.38,103.148,103.162,103.159,103.241
6596,2020-06-01,534,3.026,0.0,2.0,5.0,0,1.911,103.905,103.758,103.241,103.706,103.38,103.148,103.162,103.758
6597,2020-07-01,534,3.026,0.0,2.0,5.0,0,1.876,103.757,103.905,103.758,103.241,103.706,103.38,103.148,103.905
6598,2020-08-01,534,2.759,0.0,2.0,5.0,0,1.79,104.086,103.757,103.905,103.758,103.241,103.706,103.38,103.757
6599,2020-09-01,534,2.669,0.0,2.0,5.0,0,1.712,104.078,104.086,103.757,103.905,103.758,103.241,103.706,104.086
6600,2020-10-01,534,2.641,0.0,2.0,5.0,0,1.632,103.945,104.078,104.086,103.757,103.905,103.758,103.241,104.078
6601,2020-11-01,534,2.591,0.0,2.0,5.0,0,1.545,103.83,103.945,104.078,104.086,103.757,103.905,103.758,103.945
6603,2019-09-01,535,3.78,0.0,2.0,5.02,0,3.002,103.808,103.367,0.0,0.0,0.0,0.0,0.0,103.367
6604,2019-10-01,535,3.791,0.0,2.0,5.02,0,2.927,103.69,103.808,103.367,0.0,0.0,0.0,0.0,103.808
6605,2019-11-01,535,3.779,0.0,2.0,5.02,0,2.844,103.636,103.69,103.808,103.367,0.0,0.0,0.0,103.69
6606,2019-12-01,535,3.741,0.0,2.0,5.02,0,2.761,103.656,103.636,103.69,103.808,103.367,0.0,0.0,103.636
6607,2020-01-01,535,3.699,0.0,2.0,5.02,0,2.745,103.682,103.656,103.636,103.69,103.808,103.367,0.0,103.656
6608,2020-02-01,535,3.541,0.0,2.0,5.02,0,2.662,104.015,103.682,103.656,103.636,103.69,103.808,103.367,103.682
6609,2020-03-01,535,3.356,0.0,2.0,5.02,0,2.589,104.415,104.015,103.682,103.656,103.636,103.69,103.808,104.015
6610,2020-04-01,535,3.563,0.0,2.0,5.02,0,2.505,103.744,104.415,104.015,103.682,103.656,103.636,103.69,104.415
6611,2020-05-01,535,3.214,0.0,2.0,5.02,0,2.421,104.521,103.744,104.415,104.015,103.682,103.656,103.636,103.744
6612,2020-06-01,535,3.093,0.0,2.0,5.02,0,2.348,104.699,104.521,103.744,104.415,104.015,103.682,103.656,104.521
6613,2020-07-01,535,3.088,0.0,2.0,5.02,0,2.323,104.569,104.699,104.521,103.744,104.415,104.015,103.682,104.699
6614,2020-08-01,535,2.814,0.0,2.0,5.02,0,2.238,105.051,104.569,104.699,104.521,103.744,104.415,104.015,104.569
6615,2020-09-01,535,2.728,0.0,2.0,5.02,0,2.16,105.084,105.051,104.569,104.699,104.521,103.744,104.415,105.051
6616,2020-10-01,535,2.695,0.0,2.0,5.02,0,2.08,104.981,105.084,105.051,104.569,104.699,104.521,103.744,105.084
6617,2020-11-01,535,2.643,0.0,2.0,5.02,0,1.994,104.901,104.981,105.084,105.051,104.569,104.699,104.521,104.981
6619,2019-09-01,536,3.928,0.0,2.0,4.64,0,3.38,102.452,101.695,0.0,0.0,0.0,0.0,0.0,101.695
6620,2019-10-01,536,3.927,0.0,2.0,4.64,0,3.305,102.409,102.452,101.695,0.0,0.0,0.0,0.0,102.452
6621,2019-11-01,536,3.943,2.3,2.0,4.64,0,3.221,102.305,102.409,102.452,101.695,0.0,0.0,0.0,102.409
6622,2019-12-01,536,3.848,3.0,2.0,4.64,0,3.141,102.57,102.305,102.409,102.452,101.695,0.0,0.0,102.305
6623,2020-01-01,536,3.807,2.7,2.0,4.64,0,3.13,102.641,102.57,102.305,102.409,102.452,101.695,0.0,102.57
6624,2020-02-01,536,3.637,2.7,2.0,4.64,0,3.047,103.112,102.641,102.57,102.305,102.409,102.452,101.695,102.641
6625,2020-03-01,536,3.544,3.3,2.0,4.64,0,2.973,103.332,103.112,102.641,102.57,102.305,102.409,102.452,103.112
6626,2020-04-01,536,3.928,3.3,2.0,4.64,0,2.886,102.097,103.332,103.112,102.641,102.57,102.305,102.409,103.332
6627,2020-05-01,536,3.492,3.7,2.0,4.64,0,2.805,103.32,102.097,103.332,103.112,102.641,102.57,102.305,102.097
6628,2020-06-01,536,3.386,3.0,2.0,4.64,0,2.731,103.55,103.32,102.097,103.332,103.112,102.641,102.57,103.32
6629,2020-07-01,536,3.324,3.0,2.0,4.64,0,2.714,103.632,103.55,103.32,102.097,103.332,103.112,102.641,103.55
6630,2020-08-01,536,3.056,3.3,2.0,4.64,0,2.629,104.259,103.632,103.55,103.32,102.097,103.332,103.112,103.632
6631,2020-09-01,536,3.141,2.7,2.0,4.64,0,2.55,103.916,104.259,103.632,103.55,103.32,102.097,103.332,104.259
6632,2020-10-01,536,3.095,3.0,2.0,4.64,0,2.469,103.924,103.916,104.259,103.632,103.55,103.32,102.097,103.916
6633,2020-11-01,536,3.077,2.7,2.0,4.64,0,2.383,103.847,103.924,103.916,104.259,103.632,103.55,103.32,103.924
6635,2019-09-01,537,3.391,1.3,2.0,4.41,0,3.556,103.69,102.771,0.0,0.0,0.0,0.0,0.0,102.771
6636,2019-10-01,537,3.45,1.3,2.0,4.41,0,3.48,103.407,103.69,102.771,0.0,0.0,0.0,0.0,103.69
6637,2019-11-01,537,3.509,1.3,2.0,4.41,0,3.396,103.127,103.407,103.69,102.771,0.0,0.0,0.0,103.407
6638,2019-12-01,537,3.533,0.0,2.0,4.41,0,3.313,102.978,103.127,103.407,103.69,102.771,0.0,0.0,103.127
6639,2020-01-01,537,3.503,0.0,2.0,4.41,0,3.23,103.017,102.978,103.127,103.407,103.69,102.771,0.0,102.978
6640,2020-02-01,537,3.282,0.0,2.0,4.41,0,3.217,103.684,103.017,102.978,103.127,103.407,103.69,102.771,103.017
6641,2020-03-01,537,2.999,2.0,2.0,4.41,0,3.147,104.535,103.684,103.017,102.978,103.127,103.407,103.69,103.684
6642,2020-04-01,537,3.429,1.7,2.0,4.41,0,3.057,103.053,104.535,103.684,103.017,102.978,103.127,103.407,104.535
6643,2020-05-01,537,3.015,1.7,2.0,4.41,0,2.976,104.263,103.053,104.535,103.684,103.017,102.978,103.127,103.053
6644,2020-06-01,537,2.846,2.3,2.0,4.41,0,2.903,104.686,104.263,103.053,104.535,103.684,103.017,102.978,104.263
6645,2020-07-01,537,2.877,2.0,2.0,4.41,0,2.821,104.478,104.686,104.263,103.053,104.535,103.684,103.017,104.686
