,EVAL MID PRICE
2165,102.134
2166,106.011
2167,106.35
2168,106.219
2169,108.011
2170,108.236
2171,108.564
2172,108.65
2173,102.884
2174,103.52
2175,103.732
2176,103.581
2177,103.585
2178,104.086
2179,104.676
2180,102.722
2181,104.294
2182,104.751
2183,104.738
2184,105.54
2185,105.548
2186,105.438
2187,105.302
2188,105.379
2189,108.098
2190,106.268
2191,105.913
2192,105.938
2193,108.406
2194,109.996
2195,104.925
2196,108.881
2197,109.612
2198,109.154
2199,110.574
2200,110.242
2201,110.14
2202,110.292
2203,100.563
2204,101.44
2205,101.72
2206,101.515
2207,101.658
2208,102.521
2209,103.341
2210,100.575
2211,102.912
2212,103.502
2213,103.553
2214,104.769
2215,104.803
2216,104.715
2217,104.579
2218,100.0
2219,100.845
2220,100.24
2221,100.259
2222,100.542
2223,102.575
2224,103.482
2225,98.807
2226,102.723
2227,103.262
2228,103.15
2229,105.331
2230,105.872
2231,105.985
2232,106.096
2233,100.749
2234,100.759
2235,100.588
2236,100.911
2237,102.135
2238,102.783
2239,102.583
2240,102.409
2241,102.346
2242,102.791
2243,103.551
2244,102.365
2245,103.468
2246,103.794
2247,103.598
2248,104.478
2249,104.635
2250,104.431
2251,104.491
2252,100.0
2253,100.863
2254,100.225
2255,100.269
2256,100.542
2257,102.714
2258,103.715
2259,98.714
2260,102.664
2261,103.325
2262,103.2
2263,105.638
2264,106.293
2265,106.21
2266,106.307
2267,102.728
2268,103.66
2269,103.329
2270,103.033
2271,103.017
2272,103.729
2273,104.74
2274,102.918
2275,104.619
2276,104.966
2277,104.745
2278,106.006
2279,106.176
2280,105.925
2281,106.063
2282,100.0
2283,100.879
2284,100.188
2285,100.235
2286,100.485
2287,102.756
2288,103.857
2289,98.493
2290,102.546
2291,103.261
2292,103.14
2293,105.761
2294,106.493
2295,106.268
2296,106.38
2297,103.33
2298,104.532
2299,104.051
2300,103.664
2301,103.696
2302,104.701
2303,105.939
2304,103.456
2305,105.751
2306,106.111
2307,105.828
2308,107.435
2309,107.662
2310,107.386
2311,107.513
2312,99.999
2313,100.94
2314,100.18
2315,100.213
2316,100.432
2317,102.779
2318,103.959
2319,98.232
2320,102.452
2321,103.164
2322,103.058
2323,105.786
2324,106.538
2325,106.262
2326,106.397
2327,99.999
2328,101.023
2329,100.223
2330,100.203
2331,100.405
2332,102.787
2333,104.021
2334,97.95
2335,102.343
2336,103.016
2337,102.926
2338,105.687
2339,106.423
2340,106.14
2341,106.324
2342,102.691
2343,105.319
2344,103.568
2345,103.211
2346,103.275
2347,105.698
2348,107.246
2349,102.36
2350,106.241
2351,106.938
2352,106.493
2353,107.894
2354,107.59
2355,107.548
2356,107.717
2357,103.605
2358,105.993
2359,103.652
2360,103.318
2361,103.13
2362,106.06
2363,108.509
2364,100.43
2365,106.204
2366,106.635
2367,106.001
2368,108.174
2369,107.88
2370,107.325
2371,107.697
2372,100.0
2373,101.14
2374,100.305
2375,100.274
2376,100.492
2377,102.901
2378,104.199
2379,97.865
2380,102.425
2381,103.038
2382,102.937
2383,105.679
2384,106.368
2385,106.137
2386,106.351
2387,108.748
2388,112.748
2389,109.782
2390,109.347
2391,108.981
2392,111.886
2393,114.601
2394,105.333
2395,111.934
2396,112.212
2397,111.419
2398,113.715
2399,113.027
2400,112.311
2401,112.405
2402,102.708
2403,103.096
2404,103.276
2405,103.216
2406,103.157
2407,103.497
2408,104.033
2409,102.619
2410,103.582
2411,103.8
2412,103.726
2413,103.877
2414,103.78
2415,103.706
2416,103.555
2417,101.507
2418,102.126
2419,102.347
2420,102.178
2421,102.247
2422,103.035
2423,103.912
2424,101.311
2425,103.167
2426,103.557
2427,103.591
2428,104.045
2429,104.025
2430,104.048
2431,103.92
2432,100.195
2433,100.143
2434,100.102
2435,100.035
2436,100.198
2437,100.146
2438,100.107
2439,100.039
2440,101.121
2441,101.241
2442,101.087
2443,100.972
2444,99.999
2445,100.1
2446,100.155
2447,100.275
2448,100.224
2449,100.282
2450,100.31
2451,100.24
2452,100.205
2453,100.123
2454,100.025
2455,100.939
2456,100.923
2457,100.968
2458,100.821
2459,100.814
2460,100.79
2461,100.654
2462,100.553
2463,100.419
2464,100.261
2465,100.094
2466,100.939
2467,100.923
2468,100.968
2469,100.821
2470,100.814
2471,100.79
2472,100.654
2473,100.553
2474,100.419
2475,100.261
2476,100.094
2477,100.09
2478,100.148
2479,100.307
2480,100.221
2481,100.301
2482,100.354
2483,100.298
2484,100.203
2485,100.159
2486,100.102
2487,100.047
2488,99.808
2489,100.046
2490,100.012
2491,100.258
2492,100.304
2493,100.269
2494,100.261
2495,100.654
2496,100.695
2497,100.171
2498,100.325
2499,100.337
2500,100.28
2501,100.203
2502,100.73
2503,100.181
2504,100.345
2505,100.358
2506,100.3
2507,100.221
2508,100.175
2509,100.291
2510,100.322
2511,100.28
2512,100.258
2513,100.537
2514,100.519
2515,100.399
2516,100.412
2517,100.366
2518,100.362
2519,100.145
2520,100.329
2521,100.362
2522,100.348
2523,100.294
2524,100.257
2525,100.309
2526,100.295
2527,100.27
2528,100.036
2529,100.105
2530,100.106
2531,100.144
2532,99.971
2533,100.038
2534,100.035
2535,100.081
2536,100.004
2537,100.001
2538,100.125
2539,100.019
2540,100.013
2541,100.238
2542,100.206
2543,100.196
2544,100.139
2545,100.047
2546,100.658
2547,100.626
2548,100.622
2549,100.53
2550,100.371
2551,100.288
2552,100.218
2553,100.099
2554,101.109
2555,101.149
2556,101.089
2557,100.56
2558,100.636
2559,100.831
2560,100.616
2561,100.821
2562,101.035
2563,100.974
2564,100.984
2565,100.94
2566,100.836
2567,100.787
2568,101.954
2569,102.042
2570,102.272
2571,101.818
2572,102.161
2573,102.283
2574,102.187
2575,102.336
2576,102.298
2577,102.164
2578,102.066
2579,101.156
2580,101.166
2581,101.275
2582,101.078
2583,101.157
2584,101.195
2585,101.081
2586,101.034
2587,100.922
2588,100.765
2589,100.632
2590,101.954
2591,102.042
2592,102.272
2593,101.818
2594,102.161
2595,102.283
2596,102.187
2597,102.336
2598,102.298
2599,102.164
2600,102.066
2601,101.156
2602,101.166
2603,101.274
2604,101.078
2605,101.156
2606,101.195
2607,101.081
2608,101.034
2609,100.921
2610,100.764
2611,100.631
2612,100.121
2613,100.259
2614,100.289
2615,100.323
2616,100.021
2617,100.248
2618,100.021
2619,100.096
2620,100.034
2621,100.24
2622,100.121
2623,100.01
2624,100.17
2625,100.12
2626,100.063
2627,100.0
2628,100.178
2629,100.178
2630,100.161
2631,100.121
2632,100.018
2633,100.73
2634,100.713
2635,100.683
2636,100.618
2637,100.458
2638,100.423
2639,100.363
2640,100.243
2641,100.116
2642,100.776
2643,100.89
2644,100.846
2645,100.723
2646,100.558
2647,100.461
2648,100.41
2649,100.264
2650,100.126
2651,100.911
2652,100.932
2653,100.865
2654,100.748
2655,100.582
2656,100.522
2657,100.467
2658,100.345
2659,100.224
2660,100.107
2661,100.776
2662,100.781
2663,100.789
2664,100.693
2665,100.6
2666,100.543
2667,100.507
2668,100.42
2669,100.324
2670,100.227
2671,100.081
2672,100.892
2673,100.87
2674,100.873
2675,100.771
2676,100.659
2677,100.604
2678,100.576
2679,100.443
2680,100.37
2681,100.278
2682,100.132
2683,100.642
2684,100.686
2685,100.678
2686,100.583
2687,100.511
2688,100.479
2689,100.489
2690,100.393
2691,100.331
2692,100.286
2693,100.16
2694,100.021
2695,100.849
2696,100.91
2697,100.877
2698,100.767
2699,100.717
2700,100.698
2701,100.761
2702,100.582
2703,100.536
2704,100.535
2705,100.405
2706,100.321
2707,100.984
2708,101.018
2709,101.002
2710,100.975
2711,100.846
2712,100.847
2713,100.878
2714,100.746
2715,100.694
2716,100.66
2717,100.516
2718,100.402
2719,100.255
2720,100.083
2721,101.067
2722,101.348
2723,101.311
2724,101.219
2725,101.157
2726,101.114
2727,101.19
2728,101.006
2729,100.986
2730,100.955
2731,100.802
2732,100.599
2733,100.462
2734,100.308
2735,100.153
2736,101.375
2737,101.526
2738,101.586
2739,101.46
2740,101.361
2741,101.277
2742,101.286
2743,101.133
2744,101.086
2745,101.012
2746,100.612
2747,100.559
2748,100.451
2749,100.313
2750,100.166
2751,100.519
2752,100.672
2753,100.716
2754,100.695
2755,100.696
2756,100.801
2757,101.118
2758,100.978
2759,100.937
2760,100.884
2761,100.74
2762,100.407
2763,100.313
2764,100.227
2765,100.134
2766,100.884
2767,101.096
2768,101.07
2769,101.029
2770,100.993
2771,100.994
2772,101.055
2773,100.791
2774,100.904
2775,100.901
2776,100.545
2777,100.667
2778,100.71
2779,100.672
2780,100.705
2781,100.745
2782,100.894
2783,100.743
2784,100.822
2785,100.871
2786,100.782
2787,100.733
2788,100.627
2789,100.501
2790,100.388
2791,101.275
2792,101.42
2793,101.366
2794,101.245
2795,101.217
2796,101.246
2797,101.429
2798,101.114
2799,101.162
2800,101.285
2801,101.146
2802,101.208
2803,101.459
2804,101.551
2805,101.513
2806,101.354
2807,101.224
2808,101.289
2809,101.545
2810,101.258
2811,101.318
2812,101.387
2813,101.266
2814,101.305
2815,101.196
2816,101.045
2817,100.891
2818,101.355
2819,101.487
2820,101.551
2821,101.496
2822,101.459
2823,101.475
2824,101.572
2825,101.316
2826,101.449
2827,101.508
2828,101.415
2829,101.407
2830,101.308
2831,101.149
2832,101.015
2833,103.307
2834,103.579
2835,103.427
2836,103.289
2837,101.842
2838,102.315
2839,102.297
2840,102.192
2841,102.173
2842,102.2
2843,102.463
2844,102.07
2845,102.274
2846,102.346
2847,102.211
2848,101.965
2849,101.881
2850,101.719
2851,101.599
2852,101.282
2853,101.66
2854,101.68
2855,101.688
2856,101.697
2857,101.799
2858,102.032
2859,101.412
2860,101.929
2861,102.038
2862,102.022
2863,102.158
2864,102.101
2865,102.007
2866,101.809
2867,101.638
2868,102.201
2869,102.212
2870,102.125
2871,102.057
2872,102.181
2873,102.506
2874,102.052
2875,102.36
2876,102.465
2877,102.346
2878,102.134
2879,102.078
2880,101.937
2881,101.845
2882,102.186
2883,102.522
2884,102.687
2885,102.55
2886,102.524
2887,102.553
2888,102.681
2889,102.247
2890,102.484
2891,102.478
2892,101.626
2893,101.81
2894,101.777
2895,101.623
2896,101.409
2897,101.55
2898,101.885
2899,101.779
2900,101.689
2901,101.723
2902,101.886
2903,102.254
2904,101.589
2905,101.931
2906,102.217
2907,102.055
2908,102.456
2909,101.544
2910,102.189
2911,102.206
2912,102.128
2913,102.017
2914,102.208
2915,102.601
2916,102.086
2917,102.492
2918,102.626
2919,102.524
2920,102.338
2921,102.284
2922,102.149
2923,102.071
2924,101.13
2925,101.325
2926,101.359
2927,101.294
2928,101.348
2929,101.436
2930,101.614
2931,101.336
2932,101.574
2933,101.68
2934,101.596
2935,101.674
2936,101.423
2937,101.942
2938,101.831
2939,101.677
2940,101.527
2941,101.822
2942,102.279
2943,101.709
2944,102.134
2945,102.385
2946,102.158
2947,102.68
2948,102.739
2949,102.537
2950,102.533
2951,103.4
2952,103.848
2953,103.698
2954,103.654
2955,101.278
2956,101.816
2957,101.702
2958,101.558
2959,101.417
2960,101.725
2961,102.203
2962,101.626
2963,102.07
2964,102.335
2965,102.11
2966,102.658
2967,102.732
2968,102.534
2969,102.541
2970,101.239
2971,101.968
2972,101.994
2973,101.931
2974,101.821
2975,102.053
2976,102.486
2977,101.927
2978,102.437
2979,102.6
2980,102.52
2981,102.362
2982,102.32
2983,102.2
2984,102.13
2985,101.077
2986,101.865
2987,101.889
2988,101.845
2989,101.737
2990,101.996
2991,102.431
2992,101.835
2993,102.433
2994,102.622
2995,102.551
2996,102.421
2997,102.359
2998,102.247
2999,102.184
3000,100.393
3001,100.876
3002,100.924
3003,100.972
3004,100.943
3005,101.222
3006,101.681
3007,101.089
3008,101.834
3009,102.002
3010,101.904
3011,102.506
3012,102.597
3013,102.472
3014,102.47
3015,100.548
3016,101.378
3017,101.41
3018,101.389
3019,101.301
3020,101.592
3021,102.043
3022,101.427
3023,102.083
3024,102.293
3025,102.246
3026,102.137
3027,102.083
3028,101.987
3029,101.935
3030,100.472
3031,100.875
3032,100.878
3033,100.951
3034,101.124
3035,101.66
3036,102.73
3037,102.009
3038,102.366
3039,102.528
3040,102.476
3041,101.534
3042,101.461
3043,101.409
3044,101.384
3045,101.71
3046,101.716
3047,101.675
3048,100.876
3049,101.084
3050,101.416
3051,100.825
3052,101.431
3053,101.698
3054,101.666
3055,101.904
3056,101.955
3057,101.905
3058,101.962
3059,100.252
3060,100.249
3061,100.455
3062,100.669
3063,100.999
3064,100.481
3065,101.029
3066,101.25
3067,101.232
3068,101.437
3069,101.496
3070,101.45
3071,101.425
3072,100.553
3073,100.709
3074,100.932
3075,101.281
3076,100.496
3077,101.18
3078,101.418
3079,101.411
3080,102.12
3081,102.131
3082,102.119
3083,102.214
3084,99.94
3085,100.297
3086,100.617
3087,101.194
3088,100.437
3089,101.393
3090,101.706
3091,101.658
3092,102.177
3093,102.284
3094,102.259
3095,102.259
3096,102.989
3097,103.256
3098,103.583
3099,102.674
3100,103.496
3101,103.714
3102,103.654
3103,104.13
3104,104.154
3105,104.075
3106,103.954
3107,102.151
3108,102.286
3109,102.552
3110,101.996
3111,102.453
3112,102.602
3113,102.514
3114,102.748
3115,102.732
3116,102.61
3117,102.517
3118,102.989
3119,103.256
3120,103.583
3121,102.674
3122,103.496
3123,103.714
3124,103.654
3125,104.13
3126,104.154
3127,104.075
3128,103.954
3129,102.151
3130,102.286
3131,102.552
3132,101.995
3133,102.453
3134,102.602
3135,102.514
3136,102.748
3137,102.732
3138,102.61
3139,102.517
3140,100.178
3141,100.555
3142,101.092
3143,100.293
3144,101.203
3145,101.488
3146,101.499
3147,101.481
3148,101.419
3149,101.369
3150,101.359
3151,100.094
3152,100.767
3153,100.973
3154,98.292
3155,98.961
3156,99.551
3157,99.996
3158,100.57
3159,100.515
3160,100.525
3161,100.546
3162,100.035
3163,100.416
3164,101.134
3165,99.843
3166,100.832
3167,101.316
3168,101.183
3169,102.088
3170,100.887
3171,101.094
3172,101.424
3173,100.831
3174,101.433
3175,101.698
3176,101.666
3177,101.904
3178,101.955
3179,101.905
3180,101.962
3181,100.53
3182,101.893
3183,100.823
3184,101.377
3185,101.649
3186,101.648
3187,100.691
3188,100.683
3189,100.691
3190,100.709
3191,100.322
3192,100.887
3193,100.004
3194,100.992
3195,101.299
3196,101.329
3197,101.316
3198,101.253
3199,101.215
3200,101.217
3201,102.255
3202,102.274
3203,102.827
3204,102.918
3205,102.943
3206,103.029
3207,100.981
3208,101.034
3209,101.104
3210,100.956
3211,100.965
3212,100.983
3213,100.27
3214,100.984
3215,101.157
3216,101.173
3217,100.419
3218,100.271
3219,100.987
3220,101.16
3221,101.176
3222,100.42
3223,100.101
3224,100.393
3225,100.404
3226,100.422
3227,101.625
3228,100.435
3229,100.472
3230,100.517
3231,100.565
3232,100.263
3233,100.417
3234,100.532
3235,100.577
3236,100.472
3237,100.642
3238,100.683
3239,100.947
3240,100.124
3241,101.486
3242,100.028
3243,100.367
3244,102.319
3245,100.14
3246,100.088
3247,100.045
3248,100.749
3249,100.788
3250,100.78
3251,100.64
3252,100.528
3253,100.477
3254,100.539
3255,100.394
3256,100.337
3257,100.316
3258,100.186
3259,100.045
3260,100.738
3261,100.785
3262,100.8
3263,101.21
3264,101.055
3265,100.988
3266,100.968
3267,100.811
3268,100.715
3269,100.64
3270,100.475
3271,100.316
3272,100.144
3273,102.479
3274,102.611
3275,102.463
3276,102.288
3277,101.381
3278,101.545
3279,101.571
3280,101.497
3281,101.518
3282,101.57
3283,101.711
3284,101.587
3285,101.792
3286,101.879
3287,101.777
3288,101.824
3289,101.747
3290,101.594
3291,101.47
3292,101.68
3293,101.792
3294,101.808
3295,101.724
3296,101.723
3297,101.769
3298,101.949
3299,101.6
3300,101.818
3301,101.909
3302,101.791
3303,101.849
3304,101.757
3305,101.597
3306,101.481
3307,101.43
3308,101.786
3309,101.792
3310,101.787
3311,101.779
3312,101.862
3313,102.068
3314,101.484
3315,101.949
3316,102.04
3317,102.01
3318,102.115
3319,102.042
3320,101.919
3321,101.709
3322,101.717
3323,102.021
3324,102.009
3325,101.907
3326,101.843
3327,101.962
3328,102.262
3329,101.83
3330,102.174
3331,102.406
3332,102.281
3333,102.56
3334,102.558
3335,102.448
3336,102.378
3337,102.606
3338,103.311
3339,103.254
3340,103.399
3341,103.281
3342,103.341
3343,103.615
3344,103.11
3345,103.46
3346,103.513
3347,103.374
3348,103.582
3349,103.504
3350,103.299
3351,103.071
3352,100.816
3353,101.116
3354,101.153
3355,101.156
3356,101.298
3357,101.455
