VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE
2019-10-01,29,4.262,2.7,2,6.24,180,0,8.711,118.654
2019-11-01,29,4.262,2.7,2,6.24,180,0,8.628,118.556
2020-01-02,29,4.251,2.3,2,6.24,180,0,8.689,118.473
2020-02-03,29,3.975,2.7,2,6.24,180,0,8.656,121.24
2020-03-02,29,3.742,0.0,2,6.24,180,0,8.625,123.612
2020-04-01,29,4.49,0.0,2,6.24,180,0,8.402,115.78
2020-05-04,29,3.955,0.0,2,6.24,180,0,8.416,121.097
2020-06-01,29,3.88,0.0,2,6.24,180,0,8.355,121.768
2020-07-01,29,3.925,0.0,2,6.24,180,0,8.481,121.181
2020-08-03,29,3.68,0.0,2,6.24,180,0,8.435,123.584
2019-08-01,30,4.301,0.0,2,6.19,180,0,8.614,117.403
2019-09-03,30,4.146,0.0,2,6.19,180,0,8.555,118.881
2019-10-01,30,4.226,0.0,2,6.19,180,0,8.465,117.97
2019-11-01,30,4.229,0.0,2,6.19,180,0,8.381,117.841
2020-01-02,30,4.219,0.0,2,6.19,180,0,8.436,117.741
2020-02-03,30,3.943,0.0,2,6.19,180,0,8.398,120.402
2020-03-02,30,3.709,0.0,2,6.19,180,0,8.364,122.69
2020-04-01,30,4.451,0.0,2,6.19,180,0,8.154,115.195
2020-05-04,30,3.915,0.0,2,6.19,180,0,8.158,120.326
2020-06-01,30,3.836,0.0,2,6.19,180,0,8.097,121.006
2020-07-01,30,3.881,0.0,2,6.19,180,0,8.217,120.433
2020-08-03,30,3.634,0.0,2,6.19,180,0,8.167,122.757
2020-09-01,30,3.563,0.0,2,6.19,180,0,8.101,123.335
2020-10-01,30,3.587,0.0,2,6.19,180,0,8.016,122.948
2020-11-02,30,3.539,0.0,2,6.19,180,0,7.938,123.273
2019-08-01,31,4.366,0.0,2,6.33,180,0,9.332,119.713
2019-09-03,31,4.222,3.3,2,6.33,180,0,9.279,121.238
2019-10-01,31,4.31,3.0,2,6.33,180,0,9.182,120.154
2019-11-01,31,4.304,3.0,2,6.33,180,0,9.101,120.127
2020-01-02,31,4.292,2.7,2,6.33,180,0,9.176,120.067
2020-02-03,31,4.016,2.7,2,6.33,180,0,9.152,123.044
2020-04-01,31,4.545,0.0,2,6.33,180,0,8.877,117.062
2020-05-04,31,4.008,0.0,2,6.33,180,0,8.91,122.791
2020-06-01,31,3.941,0.0,2,6.33,180,0,8.849,123.434
2020-07-01,31,3.985,0.0,2,6.33,180,0,8.987,122.827
2019-08-01,32,4.341,0.0,2,6.28,180,0,9.103,118.949
2019-09-03,32,4.199,0.0,2,6.28,180,0,9.046,120.4
2019-10-01,32,4.285,0.0,2,6.28,180,0,8.952,119.368
2019-11-01,32,4.281,0.0,2,6.28,180,0,8.87,119.316
2020-01-02,32,4.27,0.0,2,6.28,180,0,8.938,119.239
2020-02-03,32,3.994,0.0,2,6.28,180,0,8.909,122.112
2020-04-01,32,4.516,0.0,2,6.28,180,0,8.645,116.393
2020-05-04,32,3.981,0.0,2,6.28,180,0,8.668,121.905
2020-06-01,32,3.908,0.0,2,6.28,180,0,8.607,122.586
2020-07-01,32,3.953,0.0,2,6.28,180,0,8.739,121.983
2019-08-01,33,4.422,3.0,2,6.42,180,0,9.782,121.069
2019-09-03,33,4.279,3.0,2,6.42,180,0,9.733,122.684
2019-10-01,33,4.371,2.7,2,6.42,180,0,9.633,121.495
2019-11-01,33,4.369,2.7,2,6.42,180,0,9.55,121.428
2020-01-02,33,4.354,0.0,2,6.42,180,0,9.639,121.42
2020-04-01,33,4.622,0.0,2,6.42,180,0,9.327,118.087
2019-08-01,34,4.392,3.0,2,6.38,180,0,9.557,120.466
2019-09-03,34,4.252,3.0,2,6.38,180,0,9.505,121.996
2019-10-01,34,4.343,2.3,2,6.38,180,0,9.406,120.849
2019-11-01,34,4.339,2.3,2,6.38,180,0,9.324,120.802
2020-01-02,34,4.325,0.0,2,6.38,180,0,9.406,120.773
2020-04-01,34,4.586,0.0,2,6.38,180,0,9.102,117.6
2020-05-04,34,4.047,0.0,2,6.38,180,0,9.144,123.536
2020-07-01,34,4.027,0.0,2,6.38,180,0,9.228,123.55
2019-08-01,35,4.447,0.0,2,6.47,180,0,9.993,121.824
2019-09-03,35,4.304,3.0,2,6.47,180,0,9.947,123.489
2019-10-01,35,4.399,2.7,2,6.47,180,0,9.844,122.233
2019-11-01,35,4.396,2.7,2,6.47,180,0,9.761,122.18
2020-01-02,35,4.379,2.3,2,6.47,180,0,9.857,122.204
2020-04-01,35,4.654,0.0,2,6.47,180,0,9.538,118.704
2019-08-01,36,3.392,1.7,2,7.1,36,0,2.171,108.356
2019-09-03,36,3.293,1.3,2,7.1,36,0,2.084,108.273
2019-10-01,36,3.315,1.3,2,7.1,36,0,2.008,107.955
2019-11-01,36,3.32,1.3,2,7.1,36,0,1.924,107.65
2020-01-02,36,3.343,0.0,2,7.1,24,0,1.818,107.016
2020-02-03,36,3.181,0.0,2,7.1,24,0,1.733,107.009
2020-03-02,36,2.935,0.0,2,7.1,24,0,1.66,107.169
2020-04-01,36,3.195,0.0,2,7.1,24,0,1.577,106.4
2020-05-04,36,2.893,0.0,2,7.1,24,0,1.49,106.56
2020-06-01,36,2.634,0.0,2,7.1,24,0,1.417,106.659
2020-07-01,36,2.658,0.0,2,7.1,24,0,1.383,106.278
2020-08-03,36,2.26,0.0,2,7.1,24,0,1.297,106.444
2020-09-01,36,2.174,0.0,2,7.1,24,0,1.219,106.184
2020-10-01,36,2.181,0.0,2,7.1,24,0,1.137,105.784
2020-11-02,36,2.065,0.0,2,7.1,24,0,1.051,105.499
2019-08-01,37,3.68,0.0,2,7.25,60,0,2.957,111.105
2019-09-03,37,3.481,0.0,2,7.25,60,0,2.872,111.466
2019-10-01,37,3.519,0.0,2,7.25,60,0,2.796,111.09
2019-11-01,37,3.545,0.0,2,7.25,60,0,2.713,110.732
2020-01-02,37,3.532,0.0,2,7.25,36,0,2.633,110.21
2020-02-03,37,3.371,0.0,2,7.25,36,0,2.549,110.373
2020-03-02,37,3.098,0.0,2,7.25,36,0,2.478,110.863
2020-04-01,37,3.44,0.0,2,7.25,36,0,2.392,109.632
2020-05-04,37,3.051,0.0,2,7.25,36,0,2.31,110.336
2020-06-01,37,2.883,0.0,2,7.25,36,0,2.237,110.472
2020-07-01,37,2.922,0.0,2,7.25,36,0,2.229,110.041
2020-08-03,37,2.541,0.0,2,7.25,36,0,2.145,110.586
2020-09-01,37,2.419,0.0,2,7.25,36,0,2.068,110.518
2020-10-01,37,2.442,0.0,2,7.25,36,0,1.987,110.094
2020-11-02,37,2.352,0.0,2,7.25,36,0,1.901,109.892
2019-08-01,38,3.666,0.0,2,4.95,3,0,0.299,100.374
2019-09-03,38,3.616,0.0,2,4.95,3,0,0.211,100.27
2019-10-01,38,3.505,0.0,2,4.95,3,0,0.135,100.187
2019-11-01,38,3.583,0.0,2,4.95,3,0,0.051,100.065
2019-08-01,39,3.482,1.3,2,4.275,6,0,0.35,100.27
2019-09-03,39,3.408,1.3,2,4.275,3,0,0.262,100.218
2019-10-01,39,3.376,0.0,2,4.275,3,0,0.186,100.159
2019-11-01,39,3.388,0.0,2,4.275,3,0,0.102,100.085
2019-08-01,40,3.732,0.0,2,4.75,12,0,0.836,100.861
2019-09-03,40,3.67,0.0,2,4.75,12,0,0.747,100.821
2019-10-01,40,3.584,3.0,2,4.75,12,0,0.672,100.799
2019-11-01,40,3.608,2.7,2,4.75,12,0,0.589,100.688
2020-01-02,40,3.482,2.3,2,4.75,6,0,0.434,100.552
2020-02-03,40,3.415,2.3,2,4.75,6,0,0.347,100.469
2020-03-02,40,3.228,2.3,2,4.75,3,0,0.272,100.421
2020-04-01,40,3.236,0.0,2,4.75,3,0,0.191,100.296
2020-05-04,40,3.045,0.0,2,4.75,3,0,0.103,100.179
2020-06-01,40,2.372,3.0,2,4.75,3,0,0.027,100.065
2019-08-01,41,3.27,0.0,2,4.1,3,0,0.092,100.071
2019-09-03,41,3.183,0.0,2,4.1,3,0,0.001,100.001
2019-08-01,42,3.469,0.0,2,4.5,12,0,0.894,100.924
2019-09-03,42,3.372,0.0,2,4.5,12,0,0.806,100.912
2019-10-01,42,3.294,0.0,2,4.5,12,0,0.73,100.886
2019-11-01,42,3.323,0.0,2,4.5,12,0,0.647,100.768
2020-01-02,42,3.241,3.0,2,4.5,6,0,0.48,100.618
2020-02-03,42,3.176,2.7,2,4.5,6,0,0.41,100.537
2020-03-02,42,2.986,2.7,2,4.5,6,0,0.335,100.5
2020-04-01,42,2.992,2.3,2,4.5,3,0,0.254,100.375
2020-05-04,42,2.819,2.3,2,4.5,3,0,0.165,100.27
2020-06-01,42,2.367,3.3,2,4.5,3,0,0.089,100.186
2020-07-01,42,2.336,2.7,2,4.5,3,0,0.007,100.014
2019-08-01,43,3.861,0.0,2,5.05,24,0,1.24,101.488
2019-09-03,43,3.753,0.0,2,5.05,24,0,1.152,101.514
2019-10-01,43,3.68,0.0,2,5.05,24,0,1.077,101.502
2019-11-01,43,3.781,0.0,2,5.05,12,0,0.993,101.29
2020-01-02,43,3.653,0.0,2,5.05,12,0,0.854,101.198
2020-02-03,43,3.553,0.0,2,5.05,12,0,0.769,101.157
2020-03-02,43,3.367,0.0,2,5.05,12,0,0.694,101.179
2020-04-01,43,3.426,0.0,2,5.05,12,0,0.613,101.008
2020-05-04,43,3.228,0.0,2,5.05,6,0,0.525,100.975
2020-06-01,43,3.029,0.0,2,5.05,6,0,0.461,100.929
2020-07-01,43,3.01,0.0,2,5.05,6,0,0.381,100.77
2020-08-03,43,2.821,0.0,2,5.05,3,0,0.292,100.643
2020-09-01,43,2.744,0.0,2,5.05,3,0,0.214,100.485
2020-10-01,43,2.717,0.0,2,5.05,3,0,0.132,100.302
2020-11-02,43,2.593,0.0,2,5.05,3,0,0.045,100.108
2019-08-01,44,3.502,2.0,2,4.2,24,0,1.04,100.737
2019-09-03,44,3.41,2.0,2,4.2,12,0,0.952,100.769
2019-10-01,44,3.376,0.0,2,4.2,12,0,0.901,100.743
2019-11-01,44,3.397,0.0,2,4.2,12,0,0.817,100.656
2020-01-02,44,3.304,0.0,2,4.2,12,0,0.65,100.586
2020-02-03,44,3.221,0.0,2,4.2,12,0,0.564,100.559
2020-03-02,44,3.026,0.0,2,4.2,6,0,0.489,100.586
2020-04-01,44,3.064,0.0,2,4.2,6,0,0.418,100.471
2020-05-04,44,2.917,0.0,2,4.2,6,0,0.33,100.416
2020-06-01,44,2.633,0.0,2,4.2,3,0,0.254,100.392
2020-07-01,44,2.598,0.0,2,4.2,3,0,0.173,100.271
2020-08-03,44,2.324,0.0,2,4.2,3,0,0.083,100.153
2020-09-01,44,2.2,0.0,2,4.2,3,0,0.004,100.008
2019-08-01,45,3.629,0.0,2,4.6,24,0,1.819,101.78
2019-09-03,45,3.498,0.0,2,4.6,24,0,1.731,101.93
2019-10-01,45,3.462,0.0,2,4.6,24,0,1.656,101.912
2019-11-01,45,3.46,0.0,2,4.6,24,0,1.573,101.826
2020-01-02,45,3.406,0.0,2,4.6,24,0,1.41,101.732
2020-02-03,45,3.315,0.0,2,4.6,24,0,1.357,101.756
2020-03-02,45,3.109,0.0,2,4.6,24,0,1.283,101.932
2020-04-01,45,3.259,0.0,2,4.6,24,0,1.201,101.629
2020-05-04,45,3.025,0.0,2,4.6,24,0,1.113,101.783
2020-06-01,45,2.782,0.0,2,4.6,24,0,1.039,101.93
2020-07-01,45,2.784,0.0,2,4.6,12,0,0.958,101.786
2020-08-03,45,2.526,0.0,2,4.6,12,0,0.89,101.857
2020-09-01,45,2.421,0.0,2,4.6,12,0,0.812,101.783
2020-10-01,45,2.468,0.0,2,4.6,12,0,0.731,101.573
2020-11-02,45,2.33,0.0,2,4.6,12,0,0.644,101.482
2019-08-01,46,3.962,0.0,2,5.15,36,0,2.135,102.578
2019-09-03,46,3.816,0.0,2,5.15,36,0,2.048,102.792
2019-10-01,46,3.774,0.0,2,5.15,36,0,1.973,102.786
2019-11-01,46,3.885,0.0,2,5.15,24,0,1.888,102.462
2020-01-02,46,3.79,0.0,2,5.15,24,0,1.773,102.44
2020-02-03,46,3.688,0.0,2,5.15,24,0,1.688,102.507
2020-03-02,46,3.499,0.0,2,5.15,24,0,1.614,102.72
2020-04-01,46,3.721,0.0,2,5.15,24,0,1.531,102.239
2020-05-04,46,3.429,0.0,2,5.15,24,0,1.445,102.563
2020-06-01,46,3.27,0.0,2,5.15,24,0,1.405,102.666
2020-07-01,46,3.245,0.0,2,5.15,24,0,1.324,102.551
2020-08-03,46,3.017,0.0,2,5.15,24,0,1.236,102.678
2020-09-01,46,2.932,0.0,2,5.15,24,0,1.159,102.618
2020-10-01,46,2.916,0.0,2,5.15,24,0,1.078,102.462
2020-11-02,46,2.852,0.0,2,5.15,12,0,0.992,102.342
2019-08-01,47,4.881,0.0,2,5.25,60,1,2.421,100.905
2019-09-03,47,4.704,0.0,2,5.25,60,1,2.336,101.306
2019-10-01,47,4.695,0.0,2,5.25,60,1,2.32,101.294
2019-11-01,47,4.7,0.0,2,5.25,60,1,2.237,101.237
2020-01-02,47,4.656,0.0,2,5.25,60,1,2.072,101.244
2020-02-03,47,4.532,0.0,2,5.25,60,1,1.988,101.453
2020-03-02,47,4.313,0.0,2,5.25,60,1,1.915,101.841
2020-04-01,47,4.557,0.0,2,5.25,60,1,1.88,101.309
2020-05-04,47,4.252,0.0,2,5.25,60,1,1.794,101.805
2020-06-01,47,4.048,0.0,2,5.25,60,1,1.721,102.094
2020-07-01,47,4.067,0.0,2,5.25,60,1,1.64,101.97
2020-08-03,47,3.769,0.0,2,5.25,60,1,1.554,102.353
2020-09-01,47,3.653,0.0,2,5.25,60,1,1.477,102.424
2020-10-01,47,3.681,0.0,2,5.25,60,1,1.432,102.263
2020-11-02,47,3.589,0.0,2,5.25,60,1,1.347,102.258
2019-08-01,48,5.359,0.0,2,5.75,60,1,2.4,100.951
2019-09-03,48,5.202,0.0,2,5.75,60,1,2.314,101.3
2019-10-01,48,5.179,0.0,2,5.75,60,1,2.304,101.322
2019-11-01,48,5.184,0.0,2,5.75,60,1,2.221,101.263
2020-01-02,48,5.077,0.0,2,5.75,60,1,2.057,101.401
2020-02-03,48,4.962,0.0,2,5.75,60,1,1.973,101.585
2020-03-02,48,4.784,0.0,2,5.75,60,1,1.9,101.886
2020-04-01,48,5.042,0.0,2,5.75,60,1,1.868,101.329
2020-05-04,48,8.301,0.0,2,5.75,60,1,1.75,95.576
2020-06-01,48,8.287,0.0,2,5.75,60,1,1.676,95.759
2020-07-01,48,8.266,0.0,2,5.75,60,1,1.597,95.967
2020-08-03,48,8.02,0.0,2,5.75,60,1,1.513,96.529
2020-09-01,48,7.938,0.0,2,5.75,60,1,1.437,96.806
2020-10-01,48,7.919,0.0,2,5.75,60,1,1.398,96.996
2020-11-02,48,7.875,0.0,2,5.75,60,1,1.314,97.211
2019-08-01,49,6.089,0.0,2,5.85,60,1,2.386,99.41
2019-09-03,49,5.942,0.0,2,5.85,60,1,2.3,99.778
2019-10-01,49,8.5,0.0,2,5.85,60,1,2.259,94.145
2019-11-01,49,8.445,3.0,2,5.85,60,1,2.179,94.43
2020-01-02,49,8.376,3.3,2,5.85,60,1,2.016,94.914
2020-02-03,49,8.222,3.0,2,5.85,60,1,1.934,95.386
2020-03-02,49,8.156,3.0,2,5.85,60,1,1.861,95.662
2020-04-01,49,8.412,2.7,2,5.85,60,1,1.834,95.378
2020-06-01,49,12.666,1.7,2,5.85,60,1,1.637,89.148
2020-07-01,49,12.644,0.0,2,5.85,60,1,1.56,89.613
2020-08-03,49,12.611,0.0,2,5.85,60,1,1.475,90.144
2020-09-01,49,12.635,0.0,2,5.85,60,1,1.4,90.547
2020-10-01,49,12.611,0.0,2,5.85,60,1,1.365,91.037
2020-11-02,49,12.521,0.0,2,5.85,60,1,1.284,91.612
2019-08-01,50,6.828,0.0,2,6.0,60,1,2.371,98.001
2019-09-03,50,6.679,0.0,2,6.0,60,1,2.285,98.411
2019-10-01,50,9.237,0.0,2,6.0,60,1,2.247,92.921
2019-11-01,50,9.172,0.0,2,6.0,60,1,2.167,93.259
2020-01-02,50,9.082,0.0,2,6.0,60,1,2.005,93.851
2020-02-03,50,8.918,0.0,2,6.0,60,1,1.923,94.375
2020-03-02,50,8.844,0.0,2,6.0,60,1,1.851,94.695
2020-04-01,50,9.121,0.0,2,6.0,60,1,1.825,94.416
2020-07-01,50,13.31,0.0,2,6.0,60,1,1.552,88.9
2020-08-03,50,13.271,0.0,2,6.0,60,1,1.468,89.469
2020-09-01,50,13.274,0.0,2,6.0,60,1,1.393,89.928
2020-10-01,50,13.238,0.0,2,6.0,60,1,1.36,90.46
2020-11-02,50,13.084,0.0,2,6.0,60,1,1.279,91.136
2019-08-01,51,3.555,0.0,2,4.45,12,0,0.705,100.633
2019-09-03,51,3.468,0.0,2,4.45,12,0,0.617,100.611
2019-10-01,51,3.391,0.0,2,4.45,6,0,0.542,100.582
2019-11-01,51,3.431,0.0,2,4.45,6,0,0.47,100.478
2020-01-02,51,3.349,0.0,2,4.45,3,0,0.305,100.327
2020-02-03,51,3.254,0.0,2,4.45,3,0,0.219,100.253
2020-03-02,51,3.053,0.0,2,4.45,3,0,0.143,100.193
2020-04-01,51,3.035,0.0,2,4.45,3,0,0.062,100.083
2019-08-01,52,3.485,0.0,2,4.69,12,0,0.77,100.931
2019-09-03,52,3.393,0.0,2,4.69,12,0,0.681,100.89
2019-10-01,52,3.327,0.0,2,4.69,12,0,0.606,100.836
2019-11-01,52,3.364,0.0,2,4.69,6,0,0.522,100.705
2020-01-02,52,3.284,0.0,2,4.69,6,0,0.372,100.516
2020-02-03,52,3.233,0.0,2,4.69,3,0,0.286,100.408
2020-03-02,52,3.018,0.0,2,4.69,3,0,0.211,100.344
2020-04-01,52,2.986,0.0,2,4.69,3,0,0.13,100.214
2020-05-04,52,2.857,0.0,2,4.69,3,0,0.04,100.07
2019-08-01,53,3.405,0.0,2,4.62,3,0,0.292,100.345
2019-09-03,53,3.336,0.0,2,4.62,3,0,0.203,100.251
2019-10-01,53,3.272,0.0,2,4.62,3,0,0.127,100.164
2019-11-01,53,3.281,0.0,2,4.62,3,0,0.042,100.054
2019-08-01,54,3.661,0.0,2,4.3,36,0,1.948,101.27
2019-09-03,54,3.508,0.0,2,4.3,24,0,1.865,101.517
2019-10-01,54,3.51,0.0,2,4.3,24,0,1.829,101.455
2019-11-01,54,3.504,0.0,2,4.3,24,0,1.746,101.401
2020-01-02,54,3.458,0.0,2,4.3,24,0,1.579,101.35
2020-02-03,54,3.361,0.0,2,4.3,24,0,1.494,101.432
2020-03-02,54,3.141,0.0,2,4.3,24,0,1.42,101.69
2020-04-01,54,3.316,0.0,2,4.3,24,0,1.367,101.352
2020-05-04,54,3.065,0.0,2,4.3,24,0,1.279,101.594
2020-06-01,54,2.826,0.0,2,4.3,24,0,1.205,101.799
2020-07-01,54,2.832,0.0,2,4.3,24,0,1.124,101.676
2020-08-03,54,2.532,0.0,2,4.3,24,0,1.037,101.871
2020-09-01,54,2.426,0.0,2,4.3,12,0,0.959,101.843
2020-10-01,54,2.451,0.0,2,4.3,12,0,0.902,101.676
2020-11-02,54,2.322,0.0,2,4.3,12,0,0.816,101.625
2019-08-01,55,3.748,0.0,2,4.7,36,0,2.7,102.603
2019-09-03,55,3.596,3.0,2,4.7,36,0,2.614,102.935
2019-10-01,55,3.595,2.7,2,4.7,36,0,2.538,102.862
2019-11-01,55,3.584,2.7,2,4.7,36,0,2.455,102.806
2020-01-02,55,3.547,2.3,2,4.7,36,0,2.345,102.732
2020-02-03,55,3.414,2.3,2,4.7,36,0,2.261,102.948
2020-03-02,55,3.205,0.0,2,4.7,36,0,2.188,103.331
2020-04-01,55,3.477,0.0,2,4.7,36,0,2.104,102.621
2020-05-04,55,3.148,0.0,2,4.7,36,0,2.019,103.213
2020-06-01,55,2.945,0.0,2,4.7,36,0,1.945,103.519
2020-07-01,55,2.965,0.0,2,4.7,24,0,1.863,103.345
2020-08-03,55,2.695,2.7,2,4.7,24,0,1.819,103.705
2020-09-01,55,2.576,2.3,2,4.7,24,0,1.741,103.77
2020-10-01,55,2.62,2.3,2,4.7,24,0,1.66,103.527
2020-11-02,55,2.537,2.0,2,4.7,24,0,1.574,103.492
2019-08-01,56,4.03,0.0,2,5.25,60,0,2.991,103.731
2019-09-03,56,3.859,0.0,2,5.25,60,0,2.906,104.159
2019-10-01,56,3.871,0.0,2,5.25,60,0,2.83,104.03
2019-11-01,56,3.974,0.0,2,5.25,36,0,2.745,103.63
2020-01-02,56,3.888,0.0,2,5.25,36,0,2.652,103.679
2020-02-03,56,3.755,0.0,2,5.25,36,0,2.568,103.929
2020-03-02,56,3.595,0.0,2,5.25,36,0,2.495,104.247
2020-04-01,56,3.919,0.0,2,5.25,36,0,2.41,103.3
2020-05-04,56,3.545,0.0,2,5.25,36,0,2.326,104.117
2020-06-01,56,3.41,0.0,2,5.25,36,0,2.309,104.322
2020-07-01,56,3.382,0.0,2,5.25,36,0,2.228,104.247
2020-08-03,56,3.108,0.0,2,5.25,36,0,2.143,104.709
2020-09-01,56,3.033,0.0,2,5.25,36,0,2.066,104.716
2020-10-01,56,3.0,0.0,2,5.25,36,0,1.985,104.617
2020-11-02,56,2.982,0.0,2,5.25,24,0,1.899,104.472
2019-08-01,57,3.979,0.0,2,5.05,60,0,2.626,102.864
2019-09-03,57,3.837,2.3,2,5.05,60,0,2.541,103.154
2019-10-01,57,3.837,2.0,2,5.05,60,0,2.465,103.071
2019-11-01,57,3.835,2.0,2,5.05,60,0,2.382,102.982
2020-01-02,57,3.736,1.7,2,5.05,60,0,2.273,103.026
2020-02-03,57,3.61,1.7,2,5.05,60,0,2.19,103.21
2020-03-02,57,3.446,0.0,2,5.05,60,0,2.117,103.472
2020-04-01,57,3.752,0.0,2,5.05,60,0,2.031,102.701
2020-05-04,57,3.395,0.0,2,5.05,60,0,1.948,103.32
2020-06-01,57,3.252,0.0,2,5.05,36,0,1.875,103.483
2020-07-01,57,3.227,0.0,2,5.05,36,0,1.84,103.394
2020-08-03,57,2.967,0.0,2,5.05,36,0,1.755,103.717
2020-09-01,57,2.898,0.0,2,5.05,36,0,1.678,103.683
2020-10-01,57,2.868,0.0,2,5.05,36,0,1.597,103.566
2020-11-02,57,2.837,0.0,2,5.05,36,0,1.511,103.433
2019-08-01,58,3.245,0.0,2,4.4,3,0,0.284,100.319
2019-09-03,58,3.184,0.0,2,4.4,3,0,0.195,100.228
2019-10-01,58,3.163,0.0,2,4.4,3,0,0.119,100.141
2019-11-01,58,3.166,0.0,2,4.4,3,0,0.034,100.04
2019-08-01,59,3.994,1.7,2,4.72,12,0,0.959,100.697
2019-09-03,59,3.794,1.7,2,4.72,12,0,0.871,100.808
2019-10-01,59,3.719,3.3,2,4.72,12,0,0.797,100.799
2019-11-01,59,3.725,2.3,2,4.72,12,0,0.714,100.713
2020-01-02,59,3.464,2.0,2,4.72,6,0,0.55,100.701
2020-02-03,59,3.391,3.3,2,4.72,6,0,0.476,100.631
2020-03-02,59,3.181,3.0,2,4.72,6,0,0.401,100.612
2020-04-01,59,3.195,3.3,2,4.72,3,0,0.321,100.481
2020-05-04,59,2.978,3.0,2,4.72,3,0,0.232,100.395
2020-06-01,59,2.77,3.0,2,4.72,3,0,0.156,100.297
2020-07-01,59,2.741,2.7,2,4.72,3,0,0.074,100.142
2019-08-01,60,3.739,0.0,2,4.55,24,0,1.63,101.338
2019-09-03,60,3.598,0.0,2,4.55,24,0,1.543,101.495
2019-10-01,60,3.553,0.0,2,4.55,24,0,1.468,101.497
2019-11-01,60,3.556,0.0,2,4.55,24,0,1.417,101.416
2020-01-02,60,3.501,0.0,2,4.55,24,0,1.251,101.323
2020-02-03,60,3.415,0.0,2,4.55,24,0,1.165,101.338
2020-03-02,60,3.197,0.0,2,4.55,24,0,1.091,101.501
2020-04-01,60,3.317,0.0,2,4.55,12,0,1.009,101.271
2020-05-04,60,3.105,0.0,2,4.55,12,0,0.944,101.369
2020-06-01,60,2.833,0.0,2,4.55,12,0,0.87,101.501
2020-07-01,60,2.832,0.0,2,4.55,12,0,0.789,101.364
2020-08-03,60,2.54,0.0,2,4.55,12,0,0.701,101.423
2020-09-01,60,2.441,0.0,2,4.55,12,0,0.622,101.331
2020-10-01,60,2.471,0.0,2,4.55,6,0,0.541,101.145
2020-11-02,60,2.335,0.0,2,4.55,6,0,0.467,101.034
2019-08-01,61,3.671,0.0,2,4.79,24,0,1.695,101.921
2019-09-03,61,3.527,0.0,2,4.79,24,0,1.608,102.066
2019-10-01,61,3.464,0.0,2,4.79,24,0,1.533,102.077
2019-11-01,61,3.465,0.0,2,4.79,24,0,1.449,101.972
2020-01-02,61,3.414,0.0,2,4.79,24,0,1.32,101.832
2020-02-03,61,3.349,0.0,2,4.79,24,0,1.234,101.798
2020-03-02,61,3.129,0.0,2,4.79,24,0,1.16,101.956
2020-04-01,61,3.26,0.0,2,4.79,24,0,1.078,101.68
2020-05-04,61,3.037,0.0,2,4.79,12,0,0.99,101.78
2020-06-01,61,2.772,0.0,2,4.79,12,0,0.937,101.901
2020-07-01,61,2.771,0.0,2,4.79,12,0,0.856,101.739
2020-08-03,61,2.412,0.0,2,4.79,12,0,0.768,101.844
2020-09-01,61,2.31,0.0,2,4.79,12,0,0.69,101.732
2020-10-01,61,2.34,0.0,2,4.79,12,0,0.609,101.514
2020-11-02,61,2.211,0.0,2,4.79,6,0,0.522,101.375
2019-08-01,62,3.604,0.0,2,4.74,24,0,1.238,101.419
2019-09-03,62,3.485,0.0,2,4.74,24,0,1.15,101.462
2019-10-01,62,3.409,0.0,2,4.74,24,0,1.075,101.456
2019-11-01,62,3.422,0.0,2,4.74,12,0,0.991,101.337
2020-01-02,62,3.341,0.0,2,4.74,12,0,0.851,101.195
2020-02-03,62,3.28,0.0,2,4.74,12,0,0.765,101.123
2020-03-02,62,3.072,0.0,2,4.74,12,0,0.69,101.162
2020-04-01,62,3.123,0.0,2,4.74,12,0,0.609,100.998
2020-05-04,62,2.971,0.0,2,4.74,6,0,0.521,100.939
2020-06-01,62,2.686,0.0,2,4.74,6,0,0.456,100.934
2020-07-01,62,2.698,0.0,2,4.74,6,0,0.376,100.761
2020-08-03,62,2.34,0.0,2,4.74,3,0,0.287,100.682
2020-09-01,62,2.235,0.0,2,4.74,3,0,0.209,100.516
2020-10-01,62,2.225,2.3,2,4.74,3,0,0.127,100.315
2020-11-02,62,2.124,2.0,2,4.74,3,0,0.04,100.102
2019-08-01,63,3.758,0.0,2,4.4,60,0,2.823,101.854
2019-09-03,63,3.572,0.0,2,4.4,36,0,2.738,102.337
2019-10-01,63,3.596,0.0,2,4.4,36,0,2.725,102.214
2019-11-01,63,3.587,0.0,2,4.4,36,0,2.642,102.175
2020-01-02,63,3.548,0.0,2,4.4,36,0,2.475,102.151
2020-02-03,63,3.41,0.0,2,4.4,36,0,2.391,102.428
2020-03-02,63,3.187,0.0,2,4.4,36,0,2.319,102.903
2020-04-01,63,3.479,0.0,2,4.4,36,0,2.282,102.123
2020-05-04,63,3.132,0.0,2,4.4,36,0,2.198,102.831
2020-06-01,63,2.949,0.0,2,4.4,36,0,2.124,103.144
2020-07-01,63,2.969,0.0,2,4.4,36,0,2.043,102.991
2020-08-03,63,2.665,0.0,2,4.4,36,0,1.957,103.496
2020-09-01,63,2.547,0.0,2,4.4,24,0,1.88,103.603
2020-10-01,63,2.57,0.0,2,4.4,24,0,1.843,103.42
