,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,MONTH,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
223,2020-10-01,16,3.131,0.0,2,5.73,84,0,4.845,113.457,10,113.742,113.486,111.993,112.337,112.025,109.084,113.742
224,2020-11-02,16,3.073,0.0,2,5.73,84,0,4.761,113.589,11,113.457,113.742,113.486,111.993,112.337,112.025,113.457
226,2019-09-03,17,3.702,0.0,2,6.05,24,0,1.335,103.175,9,103.188,0.0,0.0,0.0,0.0,0.0,103.188
227,2019-10-01,17,3.646,0.0,2,6.05,24,0,1.26,103.079,10,103.175,103.188,0.0,0.0,0.0,0.0,103.175
228,2019-11-01,17,3.654,0.0,2,6.05,24,0,1.178,102.876,11,103.079,103.175,103.188,0.0,0.0,0.0,103.079
229,2020-01-02,17,3.588,0.0,2,6.05,12,0,1.012,102.566,1,102.876,103.079,103.175,103.188,0.0,0.0,102.876
230,2020-02-03,17,3.502,0.0,2,6.05,12,0,0.955,102.448,2,102.566,102.876,103.079,103.175,103.188,0.0,102.566
231,2020-03-02,17,3.286,0.0,2,6.05,12,0,0.88,102.453,3,102.448,102.566,102.876,103.079,103.175,103.188,102.448
232,2020-04-01,17,3.363,0.0,2,6.05,12,0,0.799,102.168,4,102.453,102.448,102.566,102.876,103.079,103.175,102.453
233,2020-05-04,17,3.185,0.0,2,6.05,12,0,0.71,102.063,5,102.168,102.453,102.448,102.566,102.876,103.079,102.168
234,2020-06-01,17,2.897,0.0,2,6.05,12,0,0.636,102.04,6,102.063,102.168,102.453,102.448,102.566,102.876,102.063
235,2020-07-01,17,2.901,0.0,2,6.05,6,0,0.554,101.786,7,102.04,102.063,102.168,102.453,102.448,102.566,102.04
236,2020-08-03,17,2.624,0.0,2,6.05,6,0,0.48,101.644,8,101.786,102.04,102.063,102.168,102.453,102.448,101.786
237,2020-09-01,17,2.541,0.0,2,6.05,6,0,0.403,101.41,9,101.644,101.786,102.04,102.063,102.168,102.453,101.644
238,2020-10-01,17,2.565,0.0,2,6.05,3,0,0.323,101.118,10,101.41,101.644,101.786,102.04,102.063,102.168,101.41
239,2020-11-02,17,2.402,0.0,2,6.05,3,0,0.238,100.858,11,101.118,101.41,101.644,101.786,102.04,102.063,101.118
241,2019-09-03,18,3.91,0.0,2,5.82,120,0,6.26,112.685,9,111.183,0.0,0.0,0.0,0.0,0.0,111.183
242,2019-10-01,18,3.99,0.0,2,5.82,120,0,6.178,112.014,10,112.685,111.183,0.0,0.0,0.0,0.0,112.685
243,2019-11-01,18,4.013,0.0,2,5.82,120,0,6.093,111.742,11,112.014,112.685,111.183,0.0,0.0,0.0,112.014
244,2020-01-02,18,3.987,0.0,2,5.82,120,0,6.086,111.698,1,111.742,112.014,112.685,111.183,0.0,0.0,111.742
245,2020-02-03,18,3.741,0.0,2,5.82,120,0,6.018,113.25,2,111.698,111.742,112.014,112.685,111.183,0.0,111.698
246,2020-03-02,18,3.504,0.0,2,5.82,120,0,5.96,114.754,3,113.25,111.698,111.742,112.014,112.685,111.183,113.25
247,2020-04-01,18,4.161,0.0,2,5.82,120,0,5.831,110.215,4,114.754,113.25,111.698,111.742,112.014,112.685,114.754
248,2020-05-04,18,3.596,0.0,2,5.82,120,0,5.783,113.827,5,110.215,114.754,113.25,111.698,111.742,112.014,110.215
249,2020-06-01,18,3.52,0.0,2,5.82,84,0,5.713,114.205,6,113.827,110.215,114.754,113.25,111.698,111.742,113.827
250,2020-07-01,18,3.555,0.0,2,5.82,84,0,5.777,113.829,7,114.205,113.827,110.215,114.754,113.25,111.698,114.205
251,2020-08-03,18,3.274,2.3,2,5.82,84,0,5.706,115.515,8,113.829,114.205,113.827,110.215,114.754,113.25,113.829
252,2020-09-01,18,3.2,3.3,2,5.82,84,0,5.632,115.84,9,115.515,113.829,114.205,113.827,110.215,114.754,115.515
253,2020-10-01,18,3.206,3.0,2,5.82,84,0,5.551,115.629,10,115.84,115.515,113.829,114.205,113.827,110.215,115.84
254,2020-11-02,18,3.15,3.0,2,5.82,84,0,5.468,115.807,11,115.629,115.84,115.515,113.829,114.205,113.827,115.629
256,2019-09-03,19,3.938,0.0,2,5.87,120,0,6.574,113.513,9,111.954,0.0,0.0,0.0,0.0,0.0,111.954
257,2019-10-01,19,4.019,0.0,2,5.87,120,0,6.491,112.803,10,113.513,111.954,0.0,0.0,0.0,0.0,113.513
258,2019-11-01,19,4.043,0.0,2,5.87,120,0,6.405,112.515,11,112.803,113.513,111.954,0.0,0.0,0.0,112.803
259,2020-01-02,19,4.02,0.0,2,5.87,120,0,6.407,112.462,1,112.515,112.803,113.513,111.954,0.0,0.0,112.515
260,2020-02-03,19,3.768,0.0,2,5.87,120,0,6.342,114.163,2,112.462,112.515,112.803,113.513,111.954,0.0,112.462
261,2020-03-02,19,3.529,0.0,2,5.87,120,0,6.286,115.786,3,114.163,112.462,112.515,112.803,113.513,111.954,114.163
262,2020-04-01,19,4.209,0.0,2,5.87,120,0,6.149,110.809,4,115.786,114.163,112.462,112.515,112.803,113.513,115.786
263,2020-05-04,19,3.639,0.0,2,5.87,120,0,6.108,114.693,5,110.809,115.786,114.163,112.462,112.515,112.803,110.809
264,2020-06-01,19,3.563,0.0,2,5.87,120,0,6.039,115.106,6,114.693,110.809,115.786,114.163,112.462,112.515,114.693
265,2020-07-01,19,3.598,0.0,2,5.87,120,0,6.11,114.717,7,115.106,114.693,110.809,115.786,114.163,112.462,115.106
266,2020-08-03,19,3.323,0.0,2,5.87,120,0,6.041,116.488,8,114.717,115.106,114.693,110.809,115.786,114.163,114.717
267,2020-09-01,19,3.245,3.3,2,5.87,120,0,5.969,116.878,9,116.488,114.717,115.106,114.693,110.809,115.786,116.488
268,2020-10-01,19,3.248,3.0,2,5.87,120,0,5.888,116.688,10,116.878,116.488,114.717,115.106,114.693,110.809,116.878
269,2020-11-02,19,3.19,3.0,2,5.87,120,0,5.806,116.909,11,116.688,116.878,116.488,114.717,115.106,114.693,116.688
271,2019-09-03,20,3.642,0.0,2,6.3,3,0,0.31,100.821,9,101.011,0.0,0.0,0.0,0.0,0.0,101.011
272,2019-10-01,20,3.6,0.0,2,6.3,3,0,0.235,100.63,10,100.821,101.011,0.0,0.0,0.0,0.0,100.821
273,2019-11-01,20,3.564,0.0,2,6.3,3,0,0.151,100.41,11,100.63,100.821,101.011,0.0,0.0,0.0,100.63
275,2019-09-03,21,3.777,0.0,2,6.15,36,0,2.225,105.408,9,105.183,0.0,0.0,0.0,0.0,0.0,105.183
276,2019-10-01,21,3.763,0.0,2,6.15,36,0,2.151,105.274,10,105.408,105.183,0.0,0.0,0.0,0.0,105.408
277,2019-11-01,21,3.753,0.0,2,6.15,36,0,2.068,105.113,11,105.274,105.408,105.183,0.0,0.0,0.0,105.274
278,2020-01-02,21,3.709,0.0,2,6.15,36,0,1.903,104.837,1,105.113,105.274,105.408,105.183,0.0,0.0,105.113
279,2020-02-03,21,3.592,0.0,2,6.15,24,0,1.873,104.874,2,104.837,105.113,105.274,105.408,105.183,0.0,104.837
280,2020-03-02,21,3.374,0.0,2,6.15,24,0,1.799,105.102,3,104.874,104.837,105.113,105.274,105.408,105.183,104.874
281,2020-04-01,21,3.599,0.0,2,6.15,24,0,1.716,104.479,4,105.102,104.874,104.837,105.113,105.274,105.408,105.102
282,2020-05-04,21,3.31,0.0,2,6.15,24,0,1.63,104.762,5,104.479,105.102,104.874,104.837,105.113,105.274,104.479
283,2020-06-01,21,3.098,0.0,2,6.15,24,0,1.556,104.91,6,104.762,104.479,105.102,104.874,104.837,105.113,104.762
284,2020-07-01,21,3.114,0.0,2,6.15,24,0,1.475,104.649,7,104.91,104.762,104.479,105.102,104.874,104.837,104.91
285,2020-08-03,21,2.816,0.0,2,6.15,24,0,1.429,104.837,8,104.649,104.91,104.762,104.479,105.102,104.874,104.649
286,2020-09-01,21,2.703,0.0,2,6.15,24,0,1.352,104.745,9,104.837,104.649,104.91,104.762,104.479,105.102,104.837
287,2020-10-01,21,2.731,0.0,2,6.15,24,0,1.271,104.436,10,104.745,104.837,104.649,104.91,104.762,104.479,104.745
288,2020-11-02,21,2.631,0.0,2,6.15,24,0,1.186,104.276,11,104.436,104.745,104.837,104.649,104.91,104.762,104.436
290,2019-09-03,22,3.997,2.0,2,5.96,120,0,7.187,115.078,9,113.379,0.0,0.0,0.0,0.0,0.0,113.379
291,2019-10-01,22,4.075,2.0,2,5.96,120,0,7.102,114.33,10,115.078,113.379,0.0,0.0,0.0,0.0,115.078
292,2019-11-01,22,4.101,0.0,2,5.96,120,0,7.016,114.01,11,114.33,115.078,113.379,0.0,0.0,0.0,114.33
293,2020-01-02,22,4.078,0.0,2,5.96,120,0,7.034,113.982,1,114.01,114.33,115.078,113.379,0.0,0.0,114.01
294,2020-02-03,22,3.815,0.0,2,5.96,120,0,6.976,115.985,2,113.982,114.01,114.33,115.078,113.379,0.0,113.982
295,2020-03-02,22,3.576,0.0,2,5.96,120,0,6.926,117.819,3,115.985,113.982,114.01,114.33,115.078,113.379,115.985
296,2020-04-01,22,4.284,0.0,2,5.96,120,0,6.771,112.054,4,117.819,115.985,113.982,114.01,114.33,115.078,117.819
297,2020-05-04,22,3.72,0.0,2,5.96,120,0,6.741,116.362,5,112.054,117.819,115.985,113.982,114.01,114.33,112.054
298,2020-06-01,22,3.64,2.7,2,5.96,120,0,6.674,116.878,6,116.362,112.054,117.819,115.985,113.982,114.01,116.362
299,2020-07-01,22,3.68,2.3,2,5.96,120,0,6.761,116.424,7,116.878,116.362,112.054,117.819,115.985,113.982,116.878
300,2020-08-03,22,3.416,2.3,2,5.96,120,0,6.697,118.356,8,116.424,116.878,116.362,112.054,117.819,115.985,116.424
301,2020-09-01,22,3.337,2.0,2,5.96,120,0,6.626,118.83,9,118.356,116.424,116.878,116.362,112.054,117.819,118.356
302,2020-10-01,22,3.343,2.0,2,5.96,120,0,6.545,118.62,10,118.83,118.356,116.424,116.878,116.362,112.054,118.83
303,2020-11-02,22,3.288,2.0,2,5.96,120,0,6.463,118.878,11,118.62,118.83,118.356,116.424,116.878,116.362,118.62
305,2019-09-03,23,3.966,0.0,2,5.92,120,0,6.887,114.352,9,112.724,0.0,0.0,0.0,0.0,0.0,112.724
306,2019-10-01,23,4.049,0.0,2,5.92,120,0,6.803,113.593,10,114.352,112.724,0.0,0.0,0.0,0.0,114.352
307,2019-11-01,23,4.074,0.0,2,5.92,120,0,6.717,113.289,11,113.593,114.352,112.724,0.0,0.0,0.0,113.593
308,2020-01-02,23,4.051,0.0,2,5.92,120,0,6.727,113.249,1,113.289,113.593,114.352,112.724,0.0,0.0,113.289
309,2020-02-03,23,3.792,0.0,2,5.92,120,0,6.665,115.111,2,113.249,113.289,113.593,114.352,112.724,0.0,113.249
310,2020-03-02,23,3.553,0.0,2,5.92,120,0,6.612,116.841,3,115.111,113.249,113.289,113.593,114.352,112.724,115.111
311,2020-04-01,23,4.249,0.0,2,5.92,120,0,6.467,111.456,4,116.841,115.111,113.249,113.289,113.593,114.352,116.841
312,2020-05-04,23,3.68,0.0,2,5.92,120,0,6.431,115.572,5,111.456,116.841,115.111,113.249,113.289,113.593,111.456
313,2020-06-01,23,3.603,0.0,2,5.92,120,0,6.363,116.028,6,115.572,111.456,116.841,115.111,113.249,113.289,115.572
314,2020-07-01,23,3.64,0.0,2,5.92,120,0,6.442,115.611,7,116.028,115.572,111.456,116.841,115.111,113.249,116.028
315,2020-08-03,23,3.371,0.0,2,5.92,120,0,6.376,117.462,8,115.611,116.028,115.572,111.456,116.841,115.111,115.611
316,2020-09-01,23,3.294,0.0,2,5.92,120,0,6.304,117.884,9,117.462,115.611,116.028,115.572,111.456,116.841,117.462
317,2020-10-01,23,3.297,0.0,2,5.92,120,0,6.223,117.695,10,117.884,117.462,115.611,116.028,115.572,111.456,117.884
318,2020-11-02,23,3.24,0.0,2,5.92,120,0,6.141,117.939,11,117.695,117.884,117.462,115.611,116.028,115.572,117.695
320,2019-09-03,24,3.783,0.0,2,6.3,24,0,1.248,103.195,9,103.2,0.0,0.0,0.0,0.0,0.0,103.2
321,2019-10-01,24,3.771,0.0,2,6.3,24,0,1.172,103.026,10,103.195,103.2,0.0,0.0,0.0,0.0,103.195
322,2019-11-01,24,3.766,0.0,2,6.3,24,0,1.089,102.829,11,103.026,103.195,103.2,0.0,0.0,0.0,103.026
323,2020-01-02,24,3.689,0.0,2,6.3,12,0,0.951,102.499,1,102.829,103.026,103.195,103.2,0.0,0.0,102.829
324,2020-02-03,24,3.564,0.0,2,6.3,12,0,0.867,102.391,2,102.499,102.829,103.026,103.195,103.2,0.0,102.499
325,2020-03-02,24,3.478,0.0,2,6.3,12,0,0.793,102.26,3,102.391,102.499,102.829,103.026,103.195,103.2,102.391
326,2020-04-01,24,3.548,0.0,2,6.3,12,0,0.713,101.987,4,102.26,102.391,102.499,102.829,103.026,103.195,102.26
327,2020-05-04,24,3.403,0.0,2,6.3,12,0,0.626,101.845,5,101.987,102.26,102.391,102.499,102.829,103.026,101.987
328,2020-06-01,24,3.277,0.0,2,6.3,12,0,0.552,101.707,6,101.845,101.987,102.26,102.391,102.499,102.829,101.845
329,2020-07-01,24,3.288,0.0,2,6.3,6,0,0.487,101.465,7,101.707,101.845,101.987,102.26,102.391,102.499,101.707
330,2020-08-03,24,3.258,0.0,2,6.3,6,0,0.398,101.208,8,101.465,101.707,101.845,101.987,102.26,102.391,101.465
331,2020-09-01,24,3.299,0.0,2,6.3,6,0,0.32,100.957,9,101.208,101.465,101.707,101.845,101.987,102.26,101.208
332,2020-10-01,24,3.265,0.0,2,6.3,3,0,0.239,100.723,10,100.957,101.208,101.465,101.707,101.845,101.987,100.957
333,2020-11-02,24,3.145,0.0,2,6.3,3,0,0.153,100.481,11,100.723,100.957,101.208,101.465,101.707,101.845,100.723
335,2019-09-03,25,4.056,0.0,2,6.05,180,0,7.76,116.609,9,114.983,0.0,0.0,0.0,0.0,0.0,114.983
336,2019-10-01,25,4.132,0.0,2,6.05,180,0,7.673,115.82,10,116.609,114.983,0.0,0.0,0.0,0.0,116.609
337,2019-11-01,25,4.149,0.0,2,6.05,180,0,7.588,115.564,11,115.82,116.609,114.983,0.0,0.0,0.0,115.82
338,2020-01-02,25,4.129,2.3,2,6.05,120,0,7.621,115.532,1,115.564,115.82,116.609,114.983,0.0,0.0,115.564
339,2020-02-03,25,3.863,2.3,2,6.05,120,0,7.57,117.778,2,115.532,115.564,115.82,116.609,114.983,0.0,115.532
340,2020-03-02,25,3.626,2.0,2,6.05,120,0,7.526,119.8,3,117.778,115.532,115.564,115.82,116.609,114.983,117.778
341,2020-04-01,25,4.348,2.0,2,6.05,120,0,7.351,113.341,4,119.8,117.778,115.532,115.564,115.82,116.609,119.8
342,2020-05-04,25,3.799,2.0,2,6.05,120,0,7.334,117.97,5,113.341,119.8,117.778,115.532,115.564,115.82,113.341
343,2020-06-01,25,3.718,0.0,2,6.05,120,0,7.269,118.566,6,117.97,113.341,119.8,117.778,115.532,115.564,117.97
344,2020-07-01,25,3.761,0.0,2,6.05,120,0,7.37,118.058,7,118.566,117.97,113.341,119.8,117.778,115.532,118.566
345,2020-08-03,25,3.51,3.0,2,6.05,120,0,7.31,120.105,8,118.058,118.566,117.97,113.341,119.8,117.778,118.058
346,2020-09-01,25,3.428,2.7,2,6.05,120,0,7.242,120.681,9,120.105,118.058,118.566,117.97,113.341,119.8,120.105
347,2020-10-01,25,3.439,2.7,2,6.05,120,0,7.16,120.429,10,120.681,120.105,118.058,118.566,117.97,113.341,120.681
348,2020-11-02,25,3.388,2.3,2,6.05,120,0,7.08,120.708,11,120.429,120.681,120.105,118.058,118.566,117.97,120.429
350,2019-09-03,26,4.025,0.0,2,6.01,120,0,7.477,115.9,9,114.227,0.0,0.0,0.0,0.0,0.0,114.227
351,2019-10-01,26,4.102,0.0,2,6.01,120,0,7.391,115.13,10,115.9,114.227,0.0,0.0,0.0,0.0,115.9
352,2019-11-01,26,4.129,0.0,2,6.01,120,0,7.305,114.793,11,115.13,115.9,114.227,0.0,0.0,0.0,115.13
353,2020-01-02,26,4.105,0.0,2,6.01,120,0,7.331,114.785,1,114.793,115.13,115.9,114.227,0.0,0.0,114.793
354,2020-02-03,26,3.839,0.0,2,6.01,120,0,7.277,116.922,2,114.785,114.793,115.13,115.9,114.227,0.0,114.785
355,2020-03-02,26,3.6,0.0,2,6.01,120,0,7.229,118.86,3,116.922,114.785,114.793,115.13,115.9,114.227,116.922
356,2020-04-01,26,4.316,0.0,2,6.01,120,0,7.065,112.739,4,118.86,116.922,114.785,114.793,115.13,115.9,118.86
357,2020-05-04,26,3.759,0.0,2,6.01,120,0,7.041,117.217,5,112.739,118.86,116.922,114.785,114.793,115.13,112.739
358,2020-06-01,26,3.677,0.0,2,6.01,120,0,6.975,117.785,6,117.217,112.739,118.86,116.922,114.785,114.793,117.217
359,2020-07-01,26,3.72,0.0,2,6.01,120,0,7.069,117.292,7,117.785,117.217,112.739,118.86,116.922,114.785,117.785
360,2020-08-03,26,3.46,0.0,2,6.01,120,0,7.008,119.306,8,117.292,117.785,117.217,112.739,118.86,116.922,117.292
361,2020-09-01,26,3.38,0.0,2,6.01,120,0,6.938,119.827,9,119.306,117.292,117.785,117.217,112.739,118.86,119.306
362,2020-10-01,26,3.388,0.0,2,6.01,120,0,6.856,119.6,10,119.827,119.306,117.292,117.785,117.217,112.739,119.827
363,2020-11-02,26,3.335,0.0,2,6.01,120,0,6.775,119.87,11,119.6,119.827,119.306,117.292,117.785,117.217,119.6
365,2019-09-03,27,4.114,2.7,2,6.15,180,0,8.297,118.21,9,116.662,0.0,0.0,0.0,0.0,0.0,116.662
366,2019-10-01,27,4.193,2.0,2,6.15,180,0,8.208,117.336,10,118.21,116.662,0.0,0.0,0.0,0.0,118.21
367,2019-11-01,27,4.204,2.0,2,6.15,180,0,8.123,117.128,11,117.336,118.21,116.662,0.0,0.0,0.0,117.336
368,2020-01-02,27,4.192,0.0,2,6.15,180,0,8.171,117.04,1,117.128,117.336,118.21,116.662,0.0,0.0,117.128
369,2020-02-03,27,3.917,0.0,2,6.15,180,0,8.129,119.585,2,117.04,117.128,117.336,118.21,116.662,0.0,117.04
370,2020-03-02,27,3.682,0.0,2,6.15,180,0,8.091,121.786,3,119.585,117.04,117.128,117.336,118.21,116.662,119.585
371,2020-04-01,27,4.417,0.0,2,6.15,180,0,7.893,114.639,4,121.786,119.585,117.04,117.128,117.336,118.21,121.786
372,2020-05-04,27,3.879,0.0,2,6.15,180,0,7.89,119.588,5,114.639,121.786,119.585,117.04,117.128,117.336,114.639
373,2020-06-01,27,3.796,0.0,2,6.15,180,0,7.828,120.273,6,119.588,114.639,121.786,119.585,117.04,117.128,119.588
374,2020-07-01,27,3.842,0.0,2,6.15,180,0,7.941,119.705,7,120.273,119.588,114.639,121.786,119.585,117.04,120.273
375,2020-08-03,27,3.593,0.0,2,6.15,180,0,7.889,121.947,8,119.705,120.273,119.588,114.639,121.786,119.585,119.705
376,2020-09-01,27,3.52,0.0,2,6.15,180,0,7.821,122.511,9,121.947,119.705,120.273,119.588,114.639,121.786,121.947
377,2020-10-01,27,3.537,0.0,2,6.15,180,0,7.738,122.198,10,122.511,121.947,119.705,120.273,119.588,114.639,122.511
378,2020-11-02,27,3.488,0.0,2,6.15,180,0,7.659,122.508,11,122.198,122.511,121.947,119.705,120.273,119.588,122.198
380,2019-09-03,28,4.085,0.0,2,6.1,180,0,8.032,117.412,9,115.815,0.0,0.0,0.0,0.0,0.0,115.815
381,2019-10-01,28,4.162,0.0,2,6.1,180,0,7.945,116.585,10,117.412,115.815,0.0,0.0,0.0,0.0,117.412
382,2019-11-01,28,4.177,0.0,2,6.1,180,0,7.859,116.342,11,116.585,117.412,115.815,0.0,0.0,0.0,116.585
383,2020-01-02,28,4.161,0.0,2,6.1,180,0,7.9,116.284,1,116.342,116.585,117.412,115.815,0.0,0.0,116.342
384,2020-02-03,28,3.889,0.0,2,6.1,180,0,7.854,118.693,2,116.284,116.342,116.585,117.412,115.815,0.0,116.284
385,2020-03-02,28,3.653,0.0,2,6.1,180,0,7.812,120.805,3,118.693,116.284,116.342,116.585,117.412,115.815,118.693
386,2020-04-01,28,4.381,0.0,2,6.1,180,0,7.627,114.006,4,120.805,118.693,116.284,116.342,116.585,117.412,120.805
387,2020-05-04,28,3.839,0.0,2,6.1,180,0,7.616,118.786,5,114.006,120.805,118.693,116.284,116.342,116.585,114.006
388,2020-06-01,28,3.756,0.0,2,6.1,120,0,7.553,119.436,6,118.786,114.006,120.805,118.693,116.284,116.342,118.786
389,2020-07-01,28,3.801,0.0,2,6.1,120,0,7.66,118.894,7,119.436,118.786,114.006,120.805,118.693,116.284,119.436
390,2020-08-03,28,3.551,0.0,2,6.1,120,0,7.604,121.039,8,118.894,119.436,118.786,114.006,120.805,118.693,118.894
391,2020-09-01,28,3.472,0.0,2,6.1,120,0,7.536,121.626,9,121.039,118.894,119.436,118.786,114.006,120.805,121.039
392,2020-10-01,28,3.487,0.0,2,6.1,120,0,7.453,121.335,10,121.626,121.039,118.894,119.436,118.786,114.006,121.626
393,2020-11-02,28,3.438,0.0,2,6.1,120,0,7.374,121.621,11,121.335,121.626,121.039,118.894,119.436,118.786,121.335
395,2019-09-03,29,4.179,3.0,2,6.24,180,0,8.803,119.623,9,118.204,0.0,0.0,0.0,0.0,0.0,118.204
396,2019-10-01,29,4.262,2.7,2,6.24,180,0,8.711,118.654,10,119.623,118.204,0.0,0.0,0.0,0.0,119.623
397,2019-11-01,29,4.262,2.7,2,6.24,180,0,8.628,118.556,11,118.654,119.623,118.204,0.0,0.0,0.0,118.654
398,2020-01-02,29,4.251,2.3,2,6.24,180,0,8.689,118.473,1,118.556,118.654,119.623,118.204,0.0,0.0,118.556
399,2020-02-03,29,3.975,2.7,2,6.24,180,0,8.656,121.24,2,118.473,118.556,118.654,119.623,118.204,0.0,118.473
400,2020-03-02,29,3.742,0.0,2,6.24,180,0,8.625,123.612,3,121.24,118.473,118.556,118.654,119.623,118.204,121.24
401,2020-04-01,29,4.49,0.0,2,6.24,180,0,8.402,115.78,4,123.612,121.24,118.473,118.556,118.654,119.623,123.612
402,2020-05-04,29,3.955,0.0,2,6.24,180,0,8.416,121.097,5,115.78,123.612,121.24,118.473,118.556,118.654,115.78
403,2020-06-01,29,3.88,0.0,2,6.24,180,0,8.355,121.768,6,121.097,115.78,123.612,121.24,118.473,118.556,121.097
404,2020-07-01,29,3.925,0.0,2,6.24,180,0,8.481,121.181,7,121.768,121.097,115.78,123.612,121.24,118.473,121.768
405,2020-08-03,29,3.68,0.0,2,6.24,180,0,8.435,123.584,8,121.181,121.768,121.097,115.78,123.612,121.24,121.181
407,2019-09-03,30,4.146,0.0,2,6.19,180,0,8.555,118.881,9,117.403,0.0,0.0,0.0,0.0,0.0,117.403
408,2019-10-01,30,4.226,0.0,2,6.19,180,0,8.465,117.97,10,118.881,117.403,0.0,0.0,0.0,0.0,118.881
409,2019-11-01,30,4.229,0.0,2,6.19,180,0,8.381,117.841,11,117.97,118.881,117.403,0.0,0.0,0.0,117.97
410,2020-01-02,30,4.219,0.0,2,6.19,180,0,8.436,117.741,1,117.841,117.97,118.881,117.403,0.0,0.0,117.841
411,2020-02-03,30,3.943,0.0,2,6.19,180,0,8.398,120.402,2,117.741,117.841,117.97,118.881,117.403,0.0,117.741
412,2020-03-02,30,3.709,0.0,2,6.19,180,0,8.364,122.69,3,120.402,117.741,117.841,117.97,118.881,117.403,120.402
413,2020-04-01,30,4.451,0.0,2,6.19,180,0,8.154,115.195,4,122.69,120.402,117.741,117.841,117.97,118.881,122.69
414,2020-05-04,30,3.915,0.0,2,6.19,180,0,8.158,120.326,5,115.195,122.69,120.402,117.741,117.841,117.97,115.195
415,2020-06-01,30,3.836,0.0,2,6.19,180,0,8.097,121.006,6,120.326,115.195,122.69,120.402,117.741,117.841,120.326
416,2020-07-01,30,3.881,0.0,2,6.19,180,0,8.217,120.433,7,121.006,120.326,115.195,122.69,120.402,117.741,121.006
417,2020-08-03,30,3.634,0.0,2,6.19,180,0,8.167,122.757,8,120.433,121.006,120.326,115.195,122.69,120.402,120.433
418,2020-09-01,30,3.563,0.0,2,6.19,180,0,8.101,123.335,9,122.757,120.433,121.006,120.326,115.195,122.69,122.757
419,2020-10-01,30,3.587,0.0,2,6.19,180,0,8.016,122.948,10,123.335,122.757,120.433,121.006,120.326,115.195,123.335
420,2020-11-02,30,3.539,0.0,2,6.19,180,0,7.938,123.273,11,122.948,123.335,122.757,120.433,121.006,120.326,122.948
422,2019-09-03,31,4.222,3.3,2,6.33,180,0,9.279,121.238,9,119.713,0.0,0.0,0.0,0.0,0.0,119.713
423,2019-10-01,31,4.31,3.0,2,6.33,180,0,9.182,120.154,10,121.238,119.713,0.0,0.0,0.0,0.0,121.238
424,2019-11-01,31,4.304,3.0,2,6.33,180,0,9.101,120.127,11,120.154,121.238,119.713,0.0,0.0,0.0,120.154
425,2020-01-02,31,4.292,2.7,2,6.33,180,0,9.176,120.067,1,120.127,120.154,121.238,119.713,0.0,0.0,120.127
426,2020-02-03,31,4.016,2.7,2,6.33,180,0,9.152,123.044,2,120.067,120.127,120.154,121.238,119.713,0.0,120.067
427,2020-04-01,31,4.545,0.0,2,6.33,180,0,8.877,117.062,4,123.044,120.067,120.127,120.154,121.238,119.713,123.044
428,2020-05-04,31,4.008,0.0,2,6.33,180,0,8.91,122.791,5,117.062,123.044,120.067,120.127,120.154,121.238,117.062
429,2020-06-01,31,3.941,0.0,2,6.33,180,0,8.849,123.434,6,122.791,117.062,123.044,120.067,120.127,120.154,122.791
430,2020-07-01,31,3.985,0.0,2,6.33,180,0,8.987,122.827,7,123.434,122.791,117.062,123.044,120.067,120.127,123.434
432,2019-09-03,32,4.199,0.0,2,6.28,180,0,9.046,120.4,9,118.949,0.0,0.0,0.0,0.0,0.0,118.949
433,2019-10-01,32,4.285,0.0,2,6.28,180,0,8.952,119.368,10,120.4,118.949,0.0,0.0,0.0,0.0,120.4
434,2019-11-01,32,4.281,0.0,2,6.28,180,0,8.87,119.316,11,119.368,120.4,118.949,0.0,0.0,0.0,119.368
435,2020-01-02,32,4.27,0.0,2,6.28,180,0,8.938,119.239,1,119.316,119.368,120.4,118.949,0.0,0.0,119.316
436,2020-02-03,32,3.994,0.0,2,6.28,180,0,8.909,122.112,2,119.239,119.316,119.368,120.4,118.949,0.0,119.239
437,2020-04-01,32,4.516,0.0,2,6.28,180,0,8.645,116.393,4,122.112,119.239,119.316,119.368,120.4,118.949,122.112
438,2020-05-04,32,3.981,0.0,2,6.28,180,0,8.668,121.905,5,116.393,122.112,119.239,119.316,119.368,120.4,116.393
439,2020-06-01,32,3.908,0.0,2,6.28,180,0,8.607,122.586,6,121.905,116.393,122.112,119.239,119.316,119.368,121.905
440,2020-07-01,32,3.953,0.0,2,6.28,180,0,8.739,121.983,7,122.586,121.905,116.393,122.112,119.239,119.316,122.586
442,2019-09-03,33,4.279,3.0,2,6.42,180,0,9.733,122.684,9,121.069,0.0,0.0,0.0,0.0,0.0,121.069
443,2019-10-01,33,4.371,2.7,2,6.42,180,0,9.633,121.495,10,122.684,121.069,0.0,0.0,0.0,0.0,122.684
444,2019-11-01,33,4.369,2.7,2,6.42,180,0,9.55,121.428,11,121.495,122.684,121.069,0.0,0.0,0.0,121.495
445,2020-01-02,33,4.354,0.0,2,6.42,180,0,9.639,121.42,1,121.428,121.495,122.684,121.069,0.0,0.0,121.428
