VALUE DATE,STOCK CODE,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,REMAINING TENURE,OUTPUT PRICE,RATING TARGET
1/9/2020,VG180096,2.194,0,2,4.34,0,0.548,101.196,6,101.045,105.9295121
1/10/2020,VG180096,2.168,0,2,4.34,0,0.481,101.045,6,100.891,105.9295121
1/8/2019,VG180176,4.278,0,2,5.1,0,1.629,101.355,24,101.487,107.6040124
1/9/2019,VG180176,4.153,0,2,5.1,0,1.542,101.487,24,101.551,107.6040124
1/10/2019,VG180176,4.068,3.3,2,5.1,0,1.467,101.551,24,101.496,107.6040124
1/11/2019,VG180176,4.052,2.7,2,5.1,0,1.421,101.496,24,101.477,107.6040124
1/12/2019,VG180176,4.003,2.7,2,5.1,0,1.338,101.477,24,101.459,107.6040124
1/1/2020,VG180176,3.947,2.3,2,5.1,0,1.255,101.459,24,101.475,107.6040124
1/2/2020,VG180176,3.854,2.3,2,5.1,0,1.17,101.475,24,101.572,107.6040124
1/3/2020,VG180176,3.689,2.3,2,5.1,0,1.095,101.572,24,101.316,107.6040124
1/4/2020,VG180176,3.83,0,2,5.1,0,1.014,101.316,12,101.449,107.6040124
1/5/2020,VG180176,3.582,0,2,5.1,0,0.951,101.449,12,101.508,107.6040124
1/6/2020,VG180176,3.388,0,2,5.1,0,0.877,101.508,12,101.415,107.6040124
1/7/2020,VG180176,3.334,3.3,2,5.1,0,0.796,101.415,12,101.407,107.6040124
1/8/2020,VG180176,3.133,3,2,5.1,0,0.708,101.407,12,101.308,107.6040124
1/9/2020,VG180176,3.053,3,2,5.1,0,0.63,101.308,12,101.149,107.6040124
1/10/2020,VG180176,3.047,2.7,2,5.1,0,0.549,101.149,6,101.015,107.6040124
1/8/2019,VG180238,4.043,2.7,2,5,0,1.87,101.842,24,102.315,107.3988118
1/9/2019,VG180238,3.747,2,2,5,0,1.829,102.315,24,102.297,107.3988118
1/10/2019,VG180238,3.707,1.7,2,5,0,1.755,102.297,24,102.192,107.3988118
1/11/2019,VG180238,3.709,2,2,5,0,1.672,102.192,24,102.205,107.3988118
1/12/2019,VG180238,3.64,2.3,2,5,0,1.59,102.205,24,102.173,107.3988118
1/1/2020,VG180238,3.593,3,2,5,0,1.508,102.173,24,102.2,107.3988118
1/2/2020,VG180238,3.5,3,2,5,0,1.423,102.2,24,102.463,107.3988118
1/3/2020,VG180238,3.237,3.3,2,5,0,1.384,102.463,24,102.07,107.3988118
1/4/2020,VG180238,3.426,2.7,2,5,0,1.302,102.07,24,102.274,107.3988118
1/5/2020,VG180238,3.154,2.7,2,5,0,1.214,102.274,24,102.346,107.3988118
1/6/2020,VG180238,2.979,2,2,5,0,1.14,102.346,24,102.211,107.3988118
1/7/2020,VG180238,2.957,2.7,2,5,0,1.059,102.211,24,101.965,107.3988118
1/8/2020,VG180238,3.027,2.3,2,5,0,0.969,101.965,12,101.881,107.3988118
1/9/2020,VG180238,2.955,2.3,2,5,0,0.915,101.881,12,101.719,107.3988118
1/10/2020,VG180238,2.953,2,2,5,0,0.834,101.719,12,101.599,107.3988118
1/8/2019,VG180272,3.951,0,2,4.58,0,2.007,101.282,36,101.66,107.3988118
1/9/2019,VG180272,3.736,0,2,4.58,0,1.92,101.66,24,101.68,107.3988118
1/10/2019,VG180272,3.697,0,2,4.58,0,1.891,101.68,24,101.688,107.3988118
1/11/2019,VG180272,3.654,0,2,4.58,0,1.808,101.688,24,101.661,107.3988118
1/12/2019,VG180272,3.627,0,2,4.58,0,1.725,101.661,24,101.697,107.3988118
1/1/2020,VG180272,3.561,0,2,4.58,0,1.642,101.697,24,101.799,107.3988118
1/2/2020,VG180272,3.446,2.3,2,4.58,0,1.557,101.799,24,102.032,107.3988118
1/3/2020,VG180272,3.243,2,2,4.58,0,1.483,102.032,24,101.412,107.3988118
1/4/2020,VG180272,3.597,2,2,4.58,0,1.43,101.412,24,101.929,107.3988118
1/5/2020,VG180272,3.157,1.7,2,4.58,0,1.344,101.929,24,102.038,107.3988118
1/6/2020,VG180272,2.993,1.7,2,4.58,0,1.27,102.038,24,102.022,107.3988118
1/7/2020,VG180272,2.904,3.3,2,4.58,0,1.19,102.022,24,102.158,107.3988118
1/8/2020,VG180272,2.658,3,2,4.58,0,1.102,102.158,24,102.101,107.3988118
1/9/2020,VG180272,2.575,3,2,4.58,0,1.024,102.101,24,102.007,107.3988118
1/10/2020,VG180272,2.518,3.3,2,4.58,0,0.969,102.007,12,101.809,107.3988118
1/8/2019,VG180300,4.061,2.7,2,4.835,0,2.087,101.638,36,102.201,107.3988118
1/9/2019,VG180300,3.759,2.3,2,4.835,0,2.002,102.201,36,102.212,107.3988118
1/10/2019,VG180300,3.717,2.3,2,4.835,0,1.927,102.212,24,102.125,107.3988118
1/11/2019,VG180300,3.718,1.7,2,4.835,0,1.888,102.125,24,102.131,107.3988118
1/12/2019,VG180300,3.666,0,2,4.835,0,1.805,102.131,24,102.057,107.3988118
1/1/2020,VG180300,3.655,2.7,2,4.835,0,1.722,102.057,24,102.181,107.3988118
1/2/2020,VG180300,3.525,2,2,4.835,0,1.637,102.181,24,102.506,107.3988118
1/3/2020,VG180300,3.268,2,2,4.835,0,1.564,102.506,24,102.052,107.3988118
1/4/2020,VG180300,3.484,1.7,2,4.835,0,1.482,102.052,24,102.36,107.3988118
1/5/2020,VG180300,3.196,1.7,2,4.835,0,1.429,102.36,24,102.465,107.3988118
1/6/2020,VG180300,3.034,1.7,2,4.835,0,1.355,102.465,24,102.346,107.3988118
1/7/2020,VG180300,3.016,0,2,4.835,0,1.274,102.346,24,102.134,107.3988118
1/8/2020,VG180300,3.061,0,2,4.835,0,1.185,102.134,24,102.078,107.3988118
1/9/2020,VG180300,2.993,0,2,4.835,0,1.107,102.078,24,101.937,107.3988118
1/10/2020,VG180300,2.991,0,2,4.835,0,1.027,101.937,12,101.845,107.3988118
1/8/2019,VG180305,3.821,2,2,4.85,0,2.089,102.186,36,102.522,107.6040124
1/9/2019,VG180305,3.619,2,2,4.85,0,2.002,102.522,36,102.687,107.6040124
1/10/2019,VG180305,3.495,2.7,2,4.85,0,1.928,102.687,24,102.55,107.6040124
1/11/2019,VG180305,3.513,2,2,4.85,0,1.89,102.55,24,102.548,107.6040124
1/12/2019,VG180305,3.456,2,2,4.85,0,1.807,102.548,24,102.524,107.6040124
1/1/2020,VG180305,3.407,2,2,4.85,0,1.724,102.524,24,102.553,107.6040124
1/2/2020,VG180305,3.32,1.7,2,4.85,0,1.638,102.553,24,102.681,107.6040124
1/3/2020,VG180305,3.174,1.7,2,4.85,0,1.564,102.681,24,102.247,107.6040124
1/4/2020,VG180305,3.372,1.3,2,4.85,0,1.482,102.247,24,102.484,107.6040124
1/5/2020,VG180305,3.126,1.3,2,4.85,0,1.429,102.484,24,102.478,107.6040124
1/6/2020,VG180305,3.039,1.3,2,4.85,0,1.354,102.478,24,101.626,107.6040124
1/7/2020,VG180305,3.581,0,2,4.85,0,1.27,101.626,24,101.81,107.6040124
1/8/2020,VG180305,3.34,0,2,4.85,0,1.182,101.81,24,101.777,107.6040124
1/9/2020,VG180305,3.269,2,2,4.85,0,1.105,101.777,24,101.623,107.6040124
1/10/2020,VG180305,3.299,1.7,2,4.85,0,1.024,101.623,12,101.409,107.6040124
1/8/2019,VG180363,3.666,0,2,4.36,0,2.214,101.55,36,101.885,105.9295121
1/9/2019,VG180363,3.486,0,2,4.36,0,2.127,101.885,36,101.779,105.9295121
1/10/2019,VG180363,3.507,0,2,4.36,0,2.051,101.779,36,101.689,105.9295121
1/11/2019,VG180363,3.519,0,2,4.36,0,1.968,101.689,36,101.62,105.9295121
1/12/2019,VG180363,3.522,0,2,4.36,0,1.884,101.62,24,101.723,105.9295121
1/1/2020,VG180363,3.432,0,2,4.36,0,1.843,101.723,24,101.886,105.9295121
1/2/2020,VG180363,3.298,0,2,4.36,0,1.758,101.886,24,102.254,105.9295121
1/3/2020,VG180363,3.042,0,2,4.36,0,1.685,102.254,24,101.589,105.9295121
1/4/2020,VG180363,3.382,0,2,4.36,0,1.601,101.589,24,101.931,105.9295121
1/5/2020,VG180363,3.112,0,2,4.36,0,1.514,101.931,24,102.217,105.9295121
1/6/2020,VG180363,2.862,0,2,4.36,0,1.441,102.217,24,102.055,105.9295121
1/7/2020,VG180363,2.894,0,2,4.36,0,1.391,102.055,24,102.456,105.9295121
1/8/2019,VG190002,4.075,2,2,4.742,0,2.3,101.544,36,102.189,107.3988118
1/9/2019,VG190002,3.766,1.7,2,4.742,0,2.216,102.189,36,102.206,107.3988118
1/10/2019,VG190002,3.727,1.7,2,4.742,0,2.142,102.206,36,102.128,107.3988118
1/11/2019,VG190002,3.727,1.7,2,4.742,0,2.059,102.128,36,102.1,107.3988118
1/12/2019,VG190002,3.703,1.3,2,4.742,0,1.977,102.1,36,102.017,107.3988118
1/1/2020,VG190002,3.706,2.3,2,4.742,0,1.894,102.017,24,102.208,107.3988118
1/2/2020,VG190002,3.561,2,2,4.742,0,1.853,102.208,24,102.601,107.3988118
1/3/2020,VG190002,3.299,2,2,4.742,0,1.78,102.601,24,102.086,107.3988118
1/4/2020,VG190002,3.529,1.7,2,4.742,0,1.697,102.086,24,102.492,107.3988118
1/5/2020,VG190002,3.224,1.7,2,4.742,0,1.61,102.492,24,102.626,107.3988118
1/6/2020,VG190002,3.072,1.7,2,4.742,0,1.536,102.626,24,102.524,107.3988118
1/7/2020,VG190002,3.055,0,2,4.742,0,1.455,102.524,24,102.338,107.3988118
1/8/2020,VG190002,3.084,0,2,4.742,0,1.398,102.338,24,102.284,107.3988118
1/9/2020,VG190002,3.031,0,2,4.742,0,1.321,102.284,24,102.149,107.3988118
1/10/2020,VG190002,3.032,0,2,4.742,0,1.241,102.149,24,102.071,107.3988118
1/8/2019,VG190014,4.402,1.7,2,5,1,1.882,101.13,36,101.325,107.3988118
1/9/2019,VG190014,4.266,1.7,2,5,1,1.794,101.325,36,101.359,107.3988118
1/10/2019,VG190014,4.216,1.3,2,5,1,1.72,101.359,36,101.294,107.3988118
1/11/2019,VG190014,4.218,1.3,2,5,1,1.637,101.294,36,101.311,107.3988118
1/12/2019,VG190014,4.17,1.3,2,5,1,1.554,101.311,36,101.348,107.3988118
1/1/2020,VG190014,4.104,2.3,2,5,1,1.471,101.348,24,101.436,107.3988118
1/2/2020,VG190014,3.997,3,2,5,1,1.425,101.436,24,101.614,107.3988118
1/3/2020,VG190014,3.813,3,2,5,1,1.351,101.614,24,101.336,107.3988118
1/4/2020,VG190014,3.955,3.3,2,5,1,1.269,101.336,24,101.574,107.3988118
1/5/2020,VG190014,3.685,2.7,2,5,1,1.182,101.574,24,101.68,107.3988118
1/6/2020,VG190014,3.509,2.7,2,5,1,1.108,101.68,24,101.596,107.3988118
1/7/2020,VG190014,3.48,3.3,2,5,1,1.027,101.596,24,101.674,107.3988118
1/8/2019,VG190020,3.594,1.3,2,4.19,0,2.33,101.423,36,101.942,105.7042791
1/9/2019,VG190020,3.349,1.3,2,4.19,0,2.288,101.942,36,101.831,105.7042791
1/10/2019,VG190020,3.371,1.3,2,4.19,0,2.213,101.831,36,101.677,105.7042791
1/11/2019,VG190020,3.412,0,2,4.19,0,2.129,101.677,36,101.545,105.7042791
1/12/2019,VG190020,3.446,0,2,4.19,0,2.045,101.545,36,101.527,105.7042791
1/1/2020,VG190020,3.427,0,2,4.19,0,1.961,101.527,36,101.822,105.7042791
1/2/2020,VG190020,3.245,0,2,4.19,0,1.877,101.822,24,102.279,105.7042791
1/3/2020,VG190020,2.968,0,2,4.19,0,1.847,102.279,24,101.709,105.7042791
1/4/2020,VG190020,3.23,0,2,4.19,0,1.763,101.709,24,102.134,105.7042791
1/5/2020,VG190020,2.936,0,2,4.19,0,1.677,102.134,24,102.385,105.7042791
1/6/2020,VG190020,2.73,0,2,4.19,0,1.603,102.385,24,102.158,105.7042791
1/7/2020,VG190020,2.802,0,2,4.19,0,1.522,102.158,24,102.68,105.7042791
1/8/2020,VG190020,2.375,0,2,4.19,0,1.436,102.68,24,102.739,105.7042791
1/9/2020,VG190020,2.234,0,2,4.19,0,1.386,102.739,24,102.537,105.7042791
1/10/2020,VG190020,2.268,0,2,4.19,0,1.304,102.537,24,102.533,105.7042791
1/8/2019,VG190033,3.594,1.7,2,4.12,0,2.381,101.278,36,101.816,105.7042791
1/9/2019,VG190033,3.349,1.7,2,4.12,0,2.338,101.816,36,101.702,105.7042791
1/10/2019,VG190033,3.374,1.3,2,4.12,0,2.263,101.702,36,101.558,105.7042791
1/11/2019,VG190033,3.412,1.3,2,4.12,0,2.179,101.558,36,101.43,105.7042791
1/12/2019,VG190033,3.446,1.3,2,4.12,0,2.095,101.43,36,101.417,105.7042791
1/1/2020,VG190033,3.427,0,2,4.12,0,2.011,101.417,36,101.725,105.7042791
1/2/2020,VG190033,3.245,0,2,4.12,0,1.927,101.725,24,102.203,105.7042791
1/3/2020,VG190033,2.968,0,2,4.12,0,1.896,102.203,24,101.626,105.7042791
1/4/2020,VG190033,3.23,0,2,4.12,0,1.813,101.626,24,102.07,105.7042791
1/5/2020,VG190033,2.936,0,2,4.12,0,1.727,102.07,24,102.335,105.7042791
1/6/2020,VG190033,2.73,0,2,4.12,0,1.653,102.335,24,102.11,105.7042791
1/7/2020,VG190033,2.802,2.3,2,4.12,0,1.571,102.11,24,102.658,105.7042791
1/8/2020,VG190033,2.375,1.7,2,4.12,0,1.485,102.658,24,102.732,105.7042791
1/9/2020,VG190033,2.234,2.7,2,4.12,0,1.435,102.732,24,102.534,105.7042791
1/10/2020,VG190033,2.268,2.7,2,4.12,0,1.354,102.534,24,102.541,105.7042791
1/8/2019,VG190077,4.083,3,2,4.58,0,2.455,101.239,36,101.968,107.3988118
1/9/2019,VG190077,3.77,2.7,2,4.58,0,2.371,101.968,36,101.994,107.3988118
1/10/2019,VG190077,3.737,3.3,2,4.58,0,2.296,101.994,36,101.931,107.3988118
1/11/2019,VG190077,3.735,2.3,2,4.58,0,2.265,101.931,36,101.883,107.3988118
1/12/2019,VG190077,3.727,2,2,4.58,0,2.182,101.883,36,101.821,107.3988118
1/1/2020,VG190077,3.725,1.7,2,4.58,0,2.099,101.821,36,102.053,107.3988118
1/2/2020,VG190077,3.581,1.7,2,4.58,0,2.014,102.053,36,102.486,107.3988118
1/3/2020,VG190077,3.333,1.7,2,4.58,0,1.942,102.486,36,101.927,107.3988118
1/4/2020,VG190077,3.573,0,2,4.58,0,1.859,101.927,24,102.437,107.3988118
1/5/2020,VG190077,3.252,0,2,4.58,0,1.815,102.437,24,102.6,107.3988118
1/6/2020,VG190077,3.108,0,2,4.58,0,1.741,102.6,24,102.52,107.3988118
1/7/2020,VG190077,3.088,3,2,4.58,0,1.661,102.52,24,102.362,107.3988118
1/8/2020,VG190077,3.108,2.7,2,4.58,0,1.572,102.362,24,102.32,107.3988118
1/9/2020,VG190077,3.065,2.7,2,4.58,0,1.494,102.32,24,102.2,107.3988118
1/10/2020,VG190077,3.068,3.3,2,4.58,0,1.413,102.2,24,102.13,107.3988118
1/8/2019,VG190097,4.091,0,2,4.5,0,2.617,101.077,36,101.865,107.3988118
1/9/2019,VG190097,3.775,0,2,4.5,0,2.533,101.865,36,101.889,107.3988118
1/10/2019,VG190097,3.746,2,2,4.5,0,2.458,101.889,36,101.845,107.3988118
1/11/2019,VG190097,3.741,2,2,4.5,0,2.374,101.845,36,101.794,107.3988118
1/12/2019,VG190097,3.739,2,2,4.5,0,2.341,101.794,36,101.737,107.3988118
1/1/2020,VG190097,3.737,2.3,2,4.5,0,2.258,101.737,36,101.996,107.3988118
1/2/2020,VG190097,3.593,2.7,2,4.5,0,2.173,101.996,36,102.431,107.3988118
1/3/2020,VG190097,3.363,2.3,2,4.5,0,2.1,102.431,36,101.835,107.3988118
1/4/2020,VG190097,3.607,2.7,2,4.5,0,2.017,101.835,36,102.433,107.3988118
1/5/2020,VG190097,3.273,2.3,2,4.5,0,1.931,102.433,36,102.622,107.3988118
1/6/2020,VG190097,3.132,2.3,2,4.5,0,1.898,102.622,24,102.551,107.3988118
1/7/2020,VG190097,3.113,1.7,2,4.5,0,1.818,102.551,24,102.421,107.3988118
1/8/2020,VG190097,3.12,1.7,2,4.5,0,1.731,102.421,24,102.359,107.3988118
1/9/2020,VG190097,3.097,1.7,2,4.5,0,1.654,102.359,24,102.247,107.3988118
1/10/2020,VG190097,3.1,0,2,4.5,0,1.574,102.247,24,102.184,107.3988118
1/8/2019,VG190104,3.802,2,2,3.95,0,2.666,100.393,36,100.876,107.2478351
1/9/2019,VG190104,3.613,1.7,2,3.95,0,2.58,100.876,36,100.924,107.2478351
1/10/2019,VG190104,3.585,1.7,2,3.95,0,2.506,100.924,36,100.972,107.2478351
1/11/2019,VG190104,3.555,1.3,2,3.95,0,2.423,100.972,36,100.93,107.2478351
1/12/2019,VG190104,3.561,1.3,2,3.95,0,2.34,100.93,36,100.943,107.2478351
1/1/2020,VG190104,3.542,1.3,2,3.95,0,2.302,100.943,36,101.222,107.2478351
1/2/2020,VG190104,3.403,0,2,3.95,0,2.218,101.222,36,101.681,107.2478351
1/3/2020,VG190104,3.176,0,2,3.95,0,2.145,101.681,36,101.089,107.2478351
1/4/2020,VG190104,3.428,0,2,3.95,0,2.062,101.089,36,101.834,107.2478351
1/5/2020,VG190104,3.041,2.3,2,3.95,0,1.977,101.834,36,102.002,107.2478351
1/6/2020,VG190104,2.924,1.7,2,3.95,0,1.903,102.002,24,101.904,107.2478351
1/7/2020,VG190104,2.934,1.7,2,3.95,0,1.859,101.904,24,102.506,107.2478351
1/8/2020,VG190104,2.555,2.3,2,3.95,0,1.773,102.506,24,102.597,107.2478351
1/9/2020,VG190104,2.443,1.7,2,3.95,0,1.696,102.597,24,102.472,107.2478351
1/10/2020,VG190104,2.447,1.7,2,3.95,0,1.615,102.472,24,102.47,107.2478351
1/8/2019,VG190111,4.097,2.7,2,4.3,0,2.699,100.548,36,101.378,107.3988118
1/9/2019,VG190111,3.778,2.7,2,4.3,0,2.615,101.378,36,101.41,107.3988118
1/10/2019,VG190111,3.752,2.3,2,4.3,0,2.541,101.41,36,101.389,107.3988118
1/11/2019,VG190111,3.744,2.3,2,4.3,0,2.458,101.389,36,101.331,107.3988118
1/12/2019,VG190111,3.751,2,2,4.3,0,2.374,101.331,36,101.301,107.3988118
1/1/2020,VG190111,3.747,2,2,4.3,0,2.34,101.301,36,101.592,107.3988118
1/2/2020,VG190111,3.6,1.7,2,4.3,0,2.256,101.592,36,102.043,107.3988118
1/3/2020,VG190111,3.376,2.7,2,4.3,0,2.184,102.043,36,101.427,107.3988118
1/4/2020,VG190111,3.629,2.3,2,4.3,0,2.1,101.427,36,102.083,107.3988118
1/5/2020,VG190111,3.287,2.3,2,4.3,0,2.016,102.083,36,102.293,107.3988118
1/6/2020,VG190111,3.148,2,2,4.3,0,1.942,102.293,24,102.246,107.3988118
1/7/2020,VG190111,3.128,2,2,4.3,0,1.901,102.246,24,102.137,107.3988118
1/8/2020,VG190111,3.132,2,2,4.3,0,1.812,102.137,24,102.083,107.3988118
1/9/2020,VG190111,3.113,0,2,4.3,0,1.734,102.083,24,101.987,107.3988118
1/10/2020,VG190111,3.116,0,2,4.3,0,1.653,101.987,24,101.935,107.3988118
1/8/2019,VG190116,4.884,0,2,5.06,0,2.69,100.472,36,100.875,102.9592089
1/9/2019,VG190116,4.725,0,2,5.06,0,2.604,100.875,36,100.878,102.9592089
1/10/2019,VG190116,4.715,2.3,2,5.06,0,2.529,100.878,36,100.951,102.9592089
1/11/2019,VG190116,4.676,2,2,5.06,0,2.447,100.951,36,101.085,102.9592089
1/12/2019,VG190116,4.61,2.3,2,5.06,0,2.365,101.085,36,101.124,102.9592089
1/1/2020,VG190116,4.581,2,2,5.06,0,2.282,101.124,36,101.66,102.9592089
1/2/2020,VG190116,4.331,2,2,5.06,0,2.261,101.66,36,102.73,102.9592089
1/3/2020,VG190116,3.833,2.7,2,5.06,0,2.192,102.73,36,102.009,102.9592089
1/4/2020,VG190116,4.121,2,2,5.06,0,2.108,102.009,36,102.366,102.9592089
1/5/2020,VG190116,3.914,2,2,5.06,0,2.021,102.366,36,102.528,102.9592089
1/6/2020,VG190116,3.796,1.7,2,5.06,0,1.947,102.528,36,102.476,102.9592089
1/7/2020,VG190116,3.775,1.7,2,5.06,0,1.867,102.476,24,101.534,102.9592089
1/8/2020,VG190116,4.222,2.3,2,5.06,0,1.818,101.534,24,101.461,102.9592089
1/9/2020,VG190116,4.227,2.7,2,5.06,0,1.74,101.461,24,101.409,102.9592089
1/10/2020,VG190116,4.22,2.3,2,5.06,0,1.66,101.409,24,101.384,102.9592089
1/9/2019,VG190170,4.57,0,2,5.25,0,2.486,101.71,36,101.716,107.6040124
1/10/2019,VG190170,4.548,0,2,5.25,0,2.411,101.716,36,101.675,107.6040124
1/11/2019,VG190170,4.542,0,2,5.25,0,2.328,101.675,36,101.726,107.6040124
1/12/2019,VG190170,4.496,0,2,5.25,0,2.272,101.726,36,100.876,107.6040124
1/1/2020,VG190170,4.85,0,2,5.25,0,2.185,100.876,36,101.084,107.6040124
1/2/2020,VG190170,4.738,0,2,5.25,0,2.1,101.084,36,101.416,107.6040124
1/3/2020,VG190170,4.562,0,2,5.25,0,2.027,101.416,36,100.825,107.6040124
1/4/2020,VG190170,4.832,0,2,5.25,0,1.944,100.825,36,101.431,107.6040124
1/5/2020,VG190170,4.502,0,2,5.25,0,1.859,101.431,24,101.698,107.6040124
1/6/2020,VG190170,4.33,0,2,5.25,0,1.833,101.698,24,101.666,107.6040124
1/7/2020,VG190170,4.308,0,2,5.25,0,1.753,101.666,24,101.904,107.6040124
1/8/2020,VG190170,4.123,3,2,5.25,0,1.666,101.904,24,101.955,107.6040124
1/9/2020,VG190170,4.042,2.7,2,5.25,0,1.589,101.955,24,101.905,107.6040124
1/10/2020,VG190170,4.016,2.7,2,5.25,0,1.509,101.905,24,101.962,107.6040124
1/10/2019,VG190185,4.94,0,2,5.05,1,2.301,100.252,36,100.249,107.3988118
1/11/2019,VG190185,4.936,0,2,5.05,1,2.218,100.249,36,100.342,107.3988118
1/12/2019,VG190185,4.888,0,2,5.05,1,2.136,100.342,36,100.455,107.3988118
1/1/2020,VG190185,4.828,0,2,5.05,1,2.054,100.455,36,100.669,107.3988118
1/2/2020,VG190185,4.714,0,2,5.05,1,1.97,100.669,36,100.999,107.3988118
1/3/2020,VG190185,4.535,0,2,5.05,1,1.897,100.999,36,100.481,107.3988118
1/4/2020,VG190185,4.791,0,2,5.05,1,1.858,100.481,36,101.029,107.3988118
1/5/2020,VG190185,4.472,0,2,5.05,1,1.773,101.029,36,101.25,107.3988118
1/6/2020,VG190185,4.32,3,2,5.05,1,1.699,101.25,36,101.232,107.3988118
1/7/2020,VG190185,4.298,2.7,2,5.05,1,1.619,101.232,36,101.437,107.3988118
1/8/2020,VG190185,4.129,3.3,2,5.05,1,1.532,101.437,36,101.496,107.3988118
1/9/2020,VG190185,4.047,3,2,5.05,1,1.455,101.496,24,101.45,107.3988118
1/10/2020,VG190185,4.029,3,2,5.05,1,1.413,101.45,24,101.425,107.3988118
1/11/2019,VG190193,4.379,0,2,4.6,0,2.475,100.553,36,100.585,107.3988118
1/12/2019,VG190193,4.358,0,2,4.6,0,2.393,100.585,36,100.709,107.3988118
1/1/2020,VG190193,4.297,0,2,4.6,0,2.333,100.709,36,100.932,107.3988118
1/2/2020,VG190193,4.187,0,2,4.6,0,2.249,100.932,36,101.281,107.3988118
1/3/2020,VG190193,4.016,0,2,4.6,0,2.176,101.281,36,100.496,107.3988118
1/4/2020,VG190193,4.363,0,2,4.6,0,2.091,100.496,36,101.18,107.3988118
